aob	eps	comm	
1.182956e-15	6.059745e-16	7.090450e-16	
1.184283e-15	6.059138e-16	7.095736e-16	
1.185612e-15	6.058532e-16	7.101026e-16	
1.186942e-15	6.057926e-16	7.106320e-16	
1.188274e-15	6.057319e-16	7.111617e-16	
1.189607e-15	6.056713e-16	7.116919e-16	
1.190942e-15	6.056107e-16	7.122224e-16	
1.192278e-15	6.055501e-16	7.127534e-16	
1.193615e-15	6.054895e-16	7.132847e-16	
1.194955e-15	6.054289e-16	7.138164e-16	
1.196295e-15	6.053683e-16	7.143485e-16	
1.197637e-15	6.053077e-16	7.148811e-16	
1.198981e-15	6.519075e-16	7.154140e-16	
1.200326e-15	6.518422e-16	7.159473e-16	
1.201672e-15	6.517770e-16	7.164810e-16	
1.203021e-15	6.517118e-16	7.170151e-16	
1.204370e-15	6.516465e-16	7.175496e-16	
1.205721e-15	6.515813e-16	7.180845e-16	
1.207074e-15	6.515161e-16	7.186198e-16	
1.208428e-15	6.514509e-16	7.191554e-16	
1.209784e-15	6.513857e-16	7.196915e-16	
1.211141e-15	6.513205e-16	7.202280e-16	
1.212499e-15	6.512553e-16	7.207649e-16	
1.213859e-15	6.511902e-16	7.213021e-16	
1.215221e-15	6.511250e-16	7.218398e-16	
1.216584e-15	6.510598e-16	7.223779e-16	
1.217949e-15	6.509947e-16	7.229164e-16	
1.219315e-15	6.509295e-16	7.234552e-16	
1.220683e-15	6.508644e-16	7.239945e-16	
1.222052e-15	6.507992e-16	7.245342e-16	
1.223423e-15	6.507341e-16	7.250742e-16	
1.224795e-15	6.506690e-16	7.256147e-16	
1.226169e-15	6.506039e-16	7.261556e-16	
1.227545e-15	6.505387e-16	7.266968e-16	
1.228922e-15	6.504736e-16	7.272385e-16	
1.230300e-15	6.504085e-16	7.277806e-16	
1.231680e-15	6.503435e-16	7.283231e-16	
1.233061e-15	6.502784e-16	7.288659e-16	
1.234445e-15	6.502133e-16	7.294092e-16	
1.235829e-15	6.501482e-16	7.299529e-16	
1.237215e-15	6.500831e-16	7.304970e-16	
1.238603e-15	6.500181e-16	7.310415e-16	
1.239992e-15	6.499530e-16	7.315864e-16	
1.241383e-15	6.498880e-16	7.321316e-16	
1.242775e-15	6.498229e-16	7.326773e-16	
1.244169e-15	6.497579e-16	7.332234e-16	
1.245565e-15	6.496929e-16	7.337700e-16	
1.246962e-15	6.496279e-16	7.343169e-16	
1.248360e-15	6.495628e-16	7.348642e-16	
1.249760e-15	6.494978e-16	7.354119e-16	
1.251162e-15	6.494328e-16	7.359600e-16	
1.252565e-15	6.493678e-16	7.365086e-16	
1.253970e-15	6.493028e-16	7.370575e-16	
1.255376e-15	6.492379e-16	7.376069e-16	
1.256784e-15	6.491729e-16	7.381566e-16	
1.258194e-15	6.491079e-16	7.387068e-16	
1.259605e-15	6.490430e-16	7.392574e-16	
1.261017e-15	6.489780e-16	7.398084e-16	
1.262432e-15	6.489131e-16	7.403597e-16	
1.263847e-15	6.488481e-16	7.409115e-16	
1.265265e-15	7.540794e-16	7.414637e-16	
1.266684e-15	7.540039e-16	7.420164e-16	
1.268104e-15	7.539284e-16	7.425694e-16	
1.269526e-15	7.538530e-16	7.431228e-16	
1.270950e-15	7.537775e-16	7.436767e-16	
1.272375e-15	7.537021e-16	7.442309e-16	
1.273802e-15	7.536267e-16	7.447856e-16	
1.275230e-15	7.535512e-16	7.453407e-16	
1.276660e-15	7.534758e-16	7.458962e-16	
1.278092e-15	7.534004e-16	7.464521e-16	
1.279525e-15	7.533250e-16	7.470084e-16	
1.280960e-15	7.532496e-16	7.475651e-16	
1.282397e-15	7.531742e-16	7.481222e-16	
1.283835e-15	7.530989e-16	7.486798e-16	
1.285274e-15	7.530235e-16	7.492377e-16	
1.286715e-15	7.529481e-16	7.497961e-16	
1.288158e-15	7.528728e-16	7.503549e-16	
1.289603e-15	7.527974e-16	7.509141e-16	
1.291049e-15	7.527221e-16	7.514737e-16	
1.292496e-15	7.526467e-16	7.520338e-16	
1.293946e-15	7.525714e-16	7.525942e-16	
1.295396e-15	7.524961e-16	7.531551e-16	
1.296849e-15	7.524208e-16	7.537164e-16	
1.298303e-15	7.523455e-16	7.542781e-16	
1.299759e-15	7.522702e-16	7.548402e-16	
1.301216e-15	7.521949e-16	7.554027e-16	
1.302675e-15	7.521196e-16	7.559657e-16	
1.304136e-15	7.520444e-16	7.565290e-16	
1.305598e-15	7.519691e-16	7.570928e-16	
1.307062e-15	7.518938e-16	7.576570e-16	
1.308527e-15	7.518186e-16	7.582216e-16	
1.309994e-15	7.517433e-16	7.587866e-16	
1.311463e-15	7.516681e-16	7.593521e-16	
1.312933e-15	7.515929e-16	7.599180e-16	
1.314406e-15	7.515177e-16	7.604843e-16	
1.315879e-15	7.514425e-16	7.610510e-16	
1.317354e-15	7.513673e-16	7.616181e-16	
1.318831e-15	7.512921e-16	7.621857e-16	
1.320310e-15	7.512169e-16	7.627536e-16	
1.321790e-15	7.511417e-16	7.633220e-16	
1.323272e-15	7.510665e-16	7.638908e-16	
1.324756e-15	7.509913e-16	7.644601e-16	
1.326241e-15	7.509162e-16	7.650297e-16	
1.327728e-15	7.508410e-16	7.655998e-16	
1.329216e-15	7.507659e-16	7.661703e-16	
1.330706e-15	7.506908e-16	7.667412e-16	
1.332198e-15	7.506156e-16	7.673126e-16	
1.333692e-15	7.505405e-16	7.678844e-16	
1.335187e-15	7.504654e-16	7.684566e-16	
1.336683e-15	7.503903e-16	7.690292e-16	
1.338182e-15	7.503152e-16	7.696022e-16	
1.339682e-15	7.502401e-16	7.701757e-16	
1.341184e-15	7.501650e-16	7.707496e-16	
1.342687e-15	7.500899e-16	7.713239e-16	
1.344193e-15	7.500149e-16	7.718986e-16	
1.345699e-15	7.499398e-16	7.724738e-16	
1.347208e-15	7.498647e-16	7.730494e-16	
1.348718e-15	7.497897e-16	7.736254e-16	
1.350230e-15	7.497147e-16	7.742019e-16	
1.351743e-15	7.496396e-16	7.747788e-16	
1.353259e-15	7.495646e-16	7.753561e-16	
1.354776e-15	7.494896e-16	7.759338e-16	
1.356294e-15	7.494146e-16	7.765120e-16	
1.357814e-15	7.493396e-16	7.770905e-16	
1.359336e-15	7.492646e-16	7.776696e-16	
1.360860e-15	7.491896e-16	7.782490e-16	
1.362386e-15	7.491146e-16	7.788289e-16	
1.363913e-15	7.490396e-16	7.794092e-16	
1.365441e-15	7.489647e-16	7.799899e-16	
1.366972e-15	7.488897e-16	7.805711e-16	
1.368504e-15	7.488148e-16	7.811527e-16	
1.370038e-15	7.487398e-16	7.817347e-16	
1.371574e-15	7.486649e-16	7.823172e-16	
1.373111e-15	7.485900e-16	7.829000e-16	
1.374650e-15	7.485151e-16	7.834834e-16	
1.376191e-15	7.484401e-16	7.840671e-16	
1.377733e-15	7.483652e-16	7.846513e-16	
1.379277e-15	7.482903e-16	7.852359e-16	
1.380823e-15	7.482155e-16	7.858210e-16	
1.382371e-15	7.481406e-16	7.864065e-16	
1.383920e-15	7.480657e-16	7.869924e-16	
1.385471e-15	7.479908e-16	7.875787e-16	
1.387024e-15	7.479160e-16	7.881655e-16	
1.388578e-15	7.478411e-16	7.887527e-16	
1.390135e-15	7.477663e-16	7.893404e-16	
1.391693e-15	7.476914e-16	7.899285e-16	
1.393252e-15	7.476166e-16	7.905170e-16	
1.394814e-15	7.475418e-16	7.911060e-16	
1.396377e-15	7.474670e-16	7.916954e-16	
1.397942e-15	7.473922e-16	7.922852e-16	
1.399508e-15	7.473174e-16	7.928755e-16	
1.401077e-15	7.472426e-16	7.934662e-16	
1.402647e-15	7.471678e-16	7.940574e-16	
1.404219e-15	7.470930e-16	7.946490e-16	
1.405792e-15	7.470183e-16	7.952410e-16	
1.407368e-15	7.469435e-16	7.958334e-16	
1.408945e-15	8.116403e-16	7.964263e-16	
1.410524e-15	8.115590e-16	7.970197e-16	
1.412105e-15	8.114778e-16	7.976135e-16	
1.413687e-15	8.113966e-16	7.982077e-16	
1.415271e-15	8.113154e-16	7.988024e-16	
1.416857e-15	8.112342e-16	7.993975e-16	
1.418445e-15	8.111530e-16	7.999930e-16	
1.420034e-15	8.110718e-16	8.005890e-16	
1.421626e-15	8.109906e-16	8.011854e-16	
1.423219e-15	8.109095e-16	8.017823e-16	
1.424813e-15	8.108283e-16	8.023796e-16	
1.426410e-15	8.107472e-16	8.029773e-16	
1.428008e-15	8.106660e-16	8.035755e-16	
1.429608e-15	8.105849e-16	8.041742e-16	
1.431210e-15	8.105038e-16	8.047733e-16	
1.432814e-15	8.104227e-16	8.053728e-16	
1.434419e-15	8.103416e-16	8.059728e-16	
1.436027e-15	8.102605e-16	8.065732e-16	
1.437636e-15	8.101794e-16	8.071740e-16	
1.439247e-15	8.100983e-16	8.077753e-16	
1.440859e-15	8.100172e-16	8.083771e-16	
1.442474e-15	8.099361e-16	8.089793e-16	
1.444090e-15	8.098551e-16	8.095819e-16	
1.445708e-15	8.097740e-16	8.101850e-16	
1.447328e-15	8.096930e-16	8.107885e-16	
1.448949e-15	8.096120e-16	8.113925e-16	
1.450573e-15	8.095309e-16	8.119970e-16	
1.452198e-15	8.094499e-16	8.126018e-16	
1.453825e-15	8.093689e-16	8.132072e-16	
1.455454e-15	8.092879e-16	8.138129e-16	
1.457085e-15	8.092069e-16	8.144192e-16	
1.458717e-15	8.091259e-16	8.150258e-16	
1.460351e-15	8.803066e-16	8.156330e-16	
1.461987e-15	8.802185e-16	8.162405e-16	
1.463625e-15	8.801304e-16	8.168485e-16	
1.465265e-15	8.800423e-16	8.174570e-16	
1.466907e-15	8.799543e-16	8.180659e-16	
1.468550e-15	8.798662e-16	8.186753e-16	
1.470195e-15	8.797781e-16	8.192851e-16	
1.471842e-15	8.796901e-16	8.198954e-16	
1.473491e-15	8.796020e-16	8.205061e-16	
1.475142e-15	8.795140e-16	8.211173e-16	
1.476795e-15	8.794260e-16	8.217290e-16	
1.478449e-15	8.793380e-16	8.223410e-16	
1.480105e-15	8.792500e-16	8.229536e-16	
1.481763e-15	8.791620e-16	8.235666e-16	
1.483423e-15	8.790740e-16	8.241800e-16	
1.485085e-15	8.789860e-16	8.247939e-16	
1.486749e-15	8.788981e-16	8.254083e-16	
1.488414e-15	8.788101e-16	8.260231e-16	
1.490081e-15	8.787221e-16	8.266384e-16	
1.491751e-15	8.786342e-16	8.272541e-16	
1.493422e-15	8.785463e-16	8.278703e-16	
1.495095e-15	8.784583e-16	8.284869e-16	
1.496769e-15	8.783704e-16	8.291040e-16	
1.498446e-15	8.782825e-16	8.297215e-16	
1.500125e-15	8.781946e-16	8.303395e-16	
1.501805e-15	8.781067e-16	8.309580e-16	
1.503487e-15	8.780188e-16	8.315769e-16	
1.505171e-15	8.779310e-16	8.321963e-16	
1.506857e-15	8.778431e-16	8.328161e-16	
1.508545e-15	8.777553e-16	8.334364e-16	
1.510235e-15	8.776674e-16	8.340572e-16	
1.511926e-15	8.775796e-16	8.346784e-16	
1.513620e-15	8.774917e-16	8.353001e-16	
1.515315e-15	8.774039e-16	8.359222e-16	
1.517013e-15	8.773161e-16	8.365448e-16	
1.518712e-15	8.772283e-16	8.371679e-16	
1.520413e-15	8.771405e-16	8.377914e-16	
1.522116e-15	8.770527e-16	8.384154e-16	
1.523820e-15	8.769650e-16	8.390398e-16	
1.525527e-15	8.768772e-16	8.396648e-16	
1.527236e-15	8.767894e-16	8.402901e-16	
1.528946e-15	8.767017e-16	8.409160e-16	
1.530659e-15	8.766139e-16	8.415423e-16	
1.532373e-15	8.765262e-16	8.421690e-16	
1.534089e-15	8.764385e-16	8.427962e-16	
1.535807e-15	8.763508e-16	8.434239e-16	
1.537528e-15	8.762631e-16	8.440521e-16	
1.539250e-15	8.761754e-16	8.446807e-16	
1.540973e-15	8.760877e-16	8.453098e-16	
1.542699e-15	8.760000e-16	8.459393e-16	
1.544427e-15	8.759123e-16	8.465694e-16	
1.546157e-15	8.758247e-16	8.471998e-16	
1.547888e-15	8.757370e-16	8.478308e-16	
1.549622e-15	8.756494e-16	8.484622e-16	
1.551357e-15	8.755617e-16	8.490941e-16	
1.553094e-15	8.754741e-16	8.497265e-16	
1.554834e-15	8.753865e-16	8.503593e-16	
1.556575e-15	8.752989e-16	8.509926e-16	
1.558318e-15	8.752113e-16	8.516263e-16	
1.560063e-15	8.751237e-16	8.522606e-16	
1.561810e-15	8.750361e-16	8.528953e-16	
1.563559e-15	8.749485e-16	8.535304e-16	
1.565310e-15	8.748610e-16	8.541661e-16	
1.567063e-15	8.747734e-16	8.548022e-16	
1.568818e-15	8.746859e-16	8.554388e-16	
1.570575e-15	8.745983e-16	8.560758e-16	
1.572333e-15	8.745108e-16	8.567133e-16	
1.574094e-15	8.744233e-16	8.573513e-16	
1.575857e-15	8.743358e-16	8.579898e-16	
1.577621e-15	8.742483e-16	8.586287e-16	
1.579388e-15	8.741608e-16	8.592682e-16	
1.581156e-15	8.740733e-16	8.599080e-16	
1.582927e-15	8.739858e-16	8.605484e-16	
1.584699e-15	8.738983e-16	8.611892e-16	
1.586474e-15	8.738109e-16	8.618306e-16	
1.588250e-15	8.737234e-16	8.624723e-16	
1.590029e-15	8.736360e-16	8.631146e-16	
1.591809e-15	8.735486e-16	8.637573e-16	
1.593591e-15	8.734611e-16	8.644005e-16	
1.595376e-15	8.733737e-16	8.650442e-16	
1.597162e-15	8.732863e-16	8.656884e-16	
1.598950e-15	8.731989e-16	8.663330e-16	
1.600740e-15	8.731115e-16	8.669782e-16	
1.602533e-15	8.730241e-16	8.676238e-16	
1.604327e-15	8.729368e-16	8.682698e-16	
1.606123e-15	8.728494e-16	8.689164e-16	
1.607922e-15	8.727621e-16	8.695634e-16	
1.609722e-15	8.726747e-16	8.702109e-16	
1.611524e-15	8.725874e-16	8.708589e-16	
1.613328e-15	8.725000e-16	8.715074e-16	
1.615135e-15	8.724127e-16	8.721564e-16	
1.616943e-15	8.723254e-16	8.728058e-16	
1.618753e-15	8.722381e-16	8.734557e-16	
1.620565e-15	8.721508e-16	8.741061e-16	
1.622380e-15	8.720635e-16	8.747570e-16	
1.624196e-15	8.719763e-16	8.754083e-16	
1.626014e-15	8.718890e-16	8.760602e-16	
1.627835e-15	8.718017e-16	8.767125e-16	
1.629657e-15	8.717145e-16	8.773653e-16	
1.631482e-15	8.716272e-16	8.780186e-16	
1.633308e-15	8.715400e-16	8.786724e-16	
1.635137e-15	8.714528e-16	8.793266e-16	
1.636967e-15	8.713656e-16	8.799814e-16	
1.638800e-15	8.712784e-16	8.806366e-16	
1.640634e-15	8.711912e-16	8.812923e-16	
1.642471e-15	8.711040e-16	8.819485e-16	
1.644310e-15	8.710168e-16	8.826052e-16	
1.646150e-15	8.709296e-16	8.832623e-16	
1.647993e-15	8.708425e-16	8.839200e-16	
1.649838e-15	8.707553e-16	8.845781e-16	
1.651685e-15	8.706682e-16	8.852368e-16	
1.653534e-15	8.705810e-16	8.858959e-16	
1.655385e-15	8.704939e-16	8.865555e-16	
1.657238e-15	8.704068e-16	8.872156e-16	
1.659093e-15	8.703197e-16	8.878762e-16	
1.660950e-15	8.702326e-16	8.885372e-16	
1.662809e-15	8.701455e-16	8.891988e-16	
1.664670e-15	8.700584e-16	8.898608e-16	
1.666534e-15	8.699713e-16	8.905234e-16	
1.668399e-15	8.698842e-16	8.911864e-16	
1.670267e-15	8.697972e-16	8.918499e-16	
1.672136e-15	8.697101e-16	8.925140e-16	
1.674008e-15	8.696231e-16	8.931785e-16	
1.675882e-15	8.695361e-16	8.938435e-16	
1.677758e-15	8.694490e-16	8.945089e-16	
1.679635e-15	8.693620e-16	8.951749e-16	
1.681515e-15	8.692750e-16	8.958414e-16	
1.683398e-15	8.691880e-16	8.965084e-16	
1.685282e-15	8.691010e-16	8.971758e-16	
1.687168e-15	8.690141e-16	8.978438e-16	
1.689056e-15	8.689271e-16	8.985122e-16	
1.690947e-15	8.688401e-16	8.991812e-16	
1.692839e-15	8.687532e-16	8.998506e-16	
1.694734e-15	8.686662e-16	9.005206e-16	
1.696631e-15	8.685793e-16	9.011910e-16	
1.698530e-15	8.684924e-16	9.018619e-16	
1.700431e-15	8.684054e-16	9.025334e-16	
1.702334e-15	8.683185e-16	9.032053e-16	
1.704239e-15	8.682316e-16	9.038777e-16	
1.706146e-15	8.681447e-16	9.045506e-16	
1.708056e-15	8.680579e-16	9.052240e-16	
1.709967e-15	8.679710e-16	9.058980e-16	
1.711881e-15	8.678841e-16	9.065724e-16	
1.713797e-15	8.677973e-16	9.072473e-16	
1.715715e-15	8.677104e-16	9.079227e-16	
1.717635e-15	8.676236e-16	9.085986e-16	
1.719557e-15	8.675367e-16	9.092750e-16	
1.721482e-15	8.674499e-16	9.099519e-16	
1.723408e-15	8.673631e-16	9.106293e-16	
1.725337e-15	8.672763e-16	9.113073e-16	
1.727268e-15	8.671895e-16	9.119857e-16	
1.729201e-15	8.671027e-16	9.126646e-16	
1.731136e-15	8.670159e-16	9.133440e-16	
1.733073e-15	8.669292e-16	9.140239e-16	
1.735012e-15	8.668424e-16	9.147044e-16	
1.736954e-15	8.667556e-16	9.153853e-16	
1.738897e-15	8.666689e-16	9.160667e-16	
1.740843e-15	8.665822e-16	9.167487e-16	
1.742791e-15	8.664954e-16	9.174311e-16	
1.744742e-15	8.664087e-16	9.181141e-16	
1.746694e-15	8.663220e-16	9.187975e-16	
1.748648e-15	8.662353e-16	9.194815e-16	
1.750605e-15	8.661486e-16	9.201660e-16	
1.752564e-15	8.660619e-16	9.208510e-16	
1.754525e-15	8.659752e-16	9.215364e-16	
1.756488e-15	8.658886e-16	9.222224e-16	
1.758454e-15	8.658019e-16	9.229089e-16	
1.760421e-15	8.657153e-16	9.235959e-16	
1.762391e-15	8.656286e-16	9.242834e-16	
1.764363e-15	8.655420e-16	9.249715e-16	
1.766337e-15	8.654554e-16	9.256600e-16	
1.768314e-15	8.653688e-16	9.263490e-16	
1.770292e-15	8.652822e-16	9.270386e-16	
1.772273e-15	8.651956e-16	9.277287e-16	
1.774256e-15	8.651090e-16	9.284192e-16	
1.776241e-15	8.650224e-16	9.291103e-16	
1.778228e-15	8.649358e-16	9.298019e-16	
1.780218e-15	8.648493e-16	9.304940e-16	
1.782210e-15	8.647627e-16	9.311867e-16	
1.784204e-15	8.646762e-16	9.318798e-16	
1.786200e-15	8.645896e-16	9.325734e-16	
1.788198e-15	8.645031e-16	9.332676e-16	
1.790199e-15	8.644166e-16	9.339623e-16	
1.792202e-15	8.643301e-16	9.346575e-16	
1.794207e-15	8.642436e-16	9.353532e-16	
1.796214e-15	8.641571e-16	9.360494e-16	
1.798224e-15	8.640706e-16	9.367461e-16	
1.800236e-15	8.639841e-16	9.374434e-16	
1.802250e-15	8.638976e-16	9.381411e-16	
1.804266e-15	8.638112e-16	9.388394e-16	
1.806284e-15	8.637247e-16	9.395382e-16	
1.808305e-15	8.636383e-16	9.402375e-16	
1.810328e-15	8.635519e-16	9.409374e-16	
1.812353e-15	8.634654e-16	9.416377e-16	
1.814381e-15	8.633790e-16	9.423386e-16	
1.816411e-15	8.632926e-16	9.430400e-16	
1.818443e-15	8.632062e-16	9.437419e-16	
1.820477e-15	8.631198e-16	9.444443e-16	
1.822513e-15	8.630334e-16	9.451472e-16	
1.824552e-15	8.629471e-16	9.458507e-16	
1.826593e-15	8.628607e-16	9.465547e-16	
1.828637e-15	8.627743e-16	9.472592e-16	
1.830682e-15	8.626880e-16	9.479642e-16	
1.832730e-15	8.626017e-16	9.486698e-16	
1.834780e-15	8.625153e-16	9.493759e-16	
1.836833e-15	8.624290e-16	9.500825e-16	
1.838887e-15	8.623427e-16	9.507896e-16	
1.840944e-15	8.622564e-16	9.514972e-16	
1.843003e-15	8.621701e-16	9.522054e-16	
1.845065e-15	8.620838e-16	9.529141e-16	
1.847129e-15	8.619975e-16	9.536233e-16	
1.849195e-15	8.619113e-16	9.543330e-16	
1.851263e-15	8.618250e-16	9.550433e-16	
1.853334e-15	8.617388e-16	9.557541e-16	
1.855407e-15	8.616525e-16	9.564654e-16	
1.857482e-15	8.615663e-16	9.571772e-16	
1.859560e-15	8.614801e-16	9.578896e-16	
1.861640e-15	8.613938e-16	9.586025e-16	
1.863722e-15	8.613076e-16	9.593159e-16	
1.865807e-15	8.612214e-16	9.600299e-16	
1.867894e-15	8.611352e-16	9.607444e-16	
1.869983e-15	8.610491e-16	9.614594e-16	
1.872074e-15	8.609629e-16	9.621749e-16	
1.874168e-15	8.608767e-16	9.628910e-16	
1.876264e-15	8.607906e-16	9.636076e-16	
1.878363e-15	8.607044e-16	9.643247e-16	
1.880464e-15	8.606183e-16	9.650424e-16	
1.882567e-15	8.605321e-16	9.657606e-16	
1.884672e-15	8.604460e-16	9.664793e-16	
1.886780e-15	8.603599e-16	9.671985e-16	
1.888890e-15	8.602738e-16	9.679183e-16	
1.891003e-15	8.601877e-16	9.686387e-16	
1.893118e-15	8.601016e-16	9.693595e-16	
1.895235e-15	8.600155e-16	9.700809e-16	
1.897354e-15	8.599295e-16	9.708028e-16	
1.899476e-15	8.598434e-16	9.715253e-16	
1.901601e-15	8.597574e-16	9.722483e-16	
1.903727e-15	8.596713e-16	9.729718e-16	
1.905856e-15	8.595853e-16	9.736958e-16	
1.907988e-15	8.594992e-16	9.744204e-16	
1.910121e-15	8.594132e-16	9.751456e-16	
1.912257e-15	8.593272e-16	9.758712e-16	
1.914396e-15	8.592412e-16	9.765974e-16	
1.916537e-15	8.591552e-16	9.773242e-16	
1.918680e-15	8.590692e-16	9.780515e-16	
1.920826e-15	8.589833e-16	9.787793e-16	
1.922974e-15	8.588973e-16	9.795076e-16	
1.925124e-15	8.588113e-16	9.802365e-16	
1.927277e-15	8.587254e-16	9.809660e-16	
1.929432e-15	8.586395e-16	9.816959e-16	
1.931589e-15	8.585535e-16	9.824265e-16	
1.933749e-15	8.584676e-16	9.831575e-16	
1.935912e-15	8.583817e-16	9.838891e-16	
1.938076e-15	8.582958e-16	9.846212e-16	
1.940244e-15	8.582099e-16	9.853539e-16	
1.942413e-15	8.581240e-16	9.860871e-16	
1.944585e-15	8.580381e-16	9.868209e-16	
1.946759e-15	8.579522e-16	9.875552e-16	
1.948936e-15	8.578664e-16	9.882901e-16	
1.951115e-15	8.577805e-16	9.890255e-16	
1.953297e-15	8.576947e-16	9.897614e-16	
1.955481e-15	8.576088e-16	9.904979e-16	
1.957668e-15	8.575230e-16	9.912349e-16	
1.959856e-15	8.574372e-16	9.919725e-16	
1.962048e-15	8.573514e-16	9.927106e-16	
1.964242e-15	8.572656e-16	9.934493e-16	
1.966438e-15	8.571798e-16	9.941885e-16	
1.968636e-15	8.570940e-16	9.949282e-16	
1.970837e-15	8.570082e-16	9.956685e-16	
1.973041e-15	8.569224e-16	9.964094e-16	
1.975247e-15	8.568367e-16	9.971508e-16	
1.977455e-15	8.567509e-16	9.978927e-16	
1.979666e-15	8.944962e-16	9.986352e-16	
1.981880e-15	8.944067e-16	9.993783e-16	
1.984095e-15	8.943172e-16	1.000122e-15	
1.986314e-15	8.942277e-16	1.000866e-15	
1.988534e-15	8.941382e-16	1.001611e-15	
1.990757e-15	8.940487e-16	1.002356e-15	
1.992983e-15	8.939593e-16	1.003102e-15	
1.995211e-15	8.938698e-16	1.003848e-15	
1.997442e-15	8.937803e-16	1.004595e-15	
1.999675e-15	8.936909e-16	1.005343e-15	
2.001910e-15	8.936014e-16	1.006091e-15	
2.004148e-15	8.935120e-16	1.006839e-15	
2.006389e-15	8.934226e-16	1.007588e-15	
2.008632e-15	8.933332e-16	1.008338e-15	
2.010877e-15	8.932438e-16	1.009088e-15	
2.013125e-15	8.931544e-16	1.009839e-15	
2.015376e-15	1.035224e-15	1.010590e-15	
2.017629e-15	1.035121e-15	1.011342e-15	
2.019884e-15	1.035017e-15	1.012095e-15	
2.022142e-15	1.034913e-15	1.012848e-15	
2.024403e-15	1.034810e-15	1.013601e-15	
2.026666e-15	1.034706e-15	1.014355e-15	
2.028931e-15	1.034603e-15	1.015110e-15	
2.031199e-15	1.034499e-15	1.015865e-15	
2.033470e-15	1.034396e-15	1.016621e-15	
2.035743e-15	1.034292e-15	1.017377e-15	
2.038019e-15	1.034189e-15	1.018134e-15	
2.040297e-15	1.034085e-15	1.018892e-15	
2.042577e-15	1.033982e-15	1.019650e-15	
2.044861e-15	1.033878e-15	1.020408e-15	
2.047146e-15	1.033775e-15	1.021168e-15	
2.049434e-15	1.033671e-15	1.021927e-15	
2.051725e-15	1.098918e-15	1.022688e-15	
2.054019e-15	1.098808e-15	1.023448e-15	
2.056314e-15	1.098698e-15	1.024210e-15	
2.058613e-15	1.098588e-15	1.024972e-15	
2.060914e-15	1.098478e-15	1.025734e-15	
2.063217e-15	1.098369e-15	1.026497e-15	
2.065524e-15	1.098259e-15	1.027261e-15	
2.067832e-15	1.098149e-15	1.028025e-15	
2.070143e-15	1.098039e-15	1.028790e-15	
2.072457e-15	1.097929e-15	1.029555e-15	
2.074774e-15	1.097819e-15	1.030321e-15	
2.077092e-15	1.097709e-15	1.031088e-15	
2.079414e-15	1.097599e-15	1.031855e-15	
2.081738e-15	1.097489e-15	1.032622e-15	
2.084065e-15	1.097380e-15	1.033391e-15	
2.086394e-15	1.097270e-15	1.034159e-15	
2.088726e-15	1.149338e-15	1.034929e-15	
2.091060e-15	1.149223e-15	1.035699e-15	
2.093397e-15	1.149108e-15	1.036469e-15	
2.095737e-15	1.148993e-15	1.037240e-15	
2.098079e-15	1.148878e-15	1.038012e-15	
2.100424e-15	1.148763e-15	1.038784e-15	
2.102771e-15	1.148648e-15	1.039557e-15	
2.105121e-15	1.148533e-15	1.040330e-15	
2.107474e-15	1.148418e-15	1.041104e-15	
2.109829e-15	1.148303e-15	1.041878e-15	
2.112187e-15	1.148188e-15	1.042653e-15	
2.114547e-15	1.148073e-15	1.043429e-15	
2.116910e-15	1.147958e-15	1.044205e-15	
2.119276e-15	1.147843e-15	1.044982e-15	
2.121644e-15	1.147729e-15	1.045759e-15	
2.124015e-15	1.147614e-15	1.046537e-15	
2.126389e-15	1.147499e-15	1.047316e-15	
2.128765e-15	1.147384e-15	1.048095e-15	
2.131144e-15	1.147269e-15	1.048874e-15	
2.133525e-15	1.147154e-15	1.049655e-15	
2.135909e-15	1.147040e-15	1.050435e-15	
2.138296e-15	1.146925e-15	1.051217e-15	
2.140686e-15	1.146810e-15	1.051999e-15	
2.143078e-15	1.146695e-15	1.052781e-15	
2.145472e-15	1.146580e-15	1.053564e-15	
2.147870e-15	1.146466e-15	1.054348e-15	
2.150270e-15	1.146351e-15	1.055132e-15	
2.152672e-15	1.146236e-15	1.055917e-15	
2.155078e-15	1.146122e-15	1.056703e-15	
2.157486e-15	1.146007e-15	1.057489e-15	
2.159897e-15	1.145892e-15	1.058275e-15	
2.162310e-15	1.145777e-15	1.059062e-15	
2.164726e-15	1.145663e-15	1.059850e-15	
2.167145e-15	1.145548e-15	1.060638e-15	
2.169566e-15	1.145433e-15	1.061427e-15	
2.171990e-15	1.145319e-15	1.062217e-15	
2.174417e-15	1.145204e-15	1.063007e-15	
2.176847e-15	1.145090e-15	1.063798e-15	
2.179279e-15	1.144975e-15	1.064589e-15	
2.181714e-15	1.144860e-15	1.065381e-15	
2.184151e-15	1.144746e-15	1.066173e-15	
2.186592e-15	1.144631e-15	1.066966e-15	
2.189035e-15	1.144517e-15	1.067760e-15	
2.191480e-15	1.144402e-15	1.068554e-15	
2.193929e-15	1.144288e-15	1.069349e-15	
2.196380e-15	1.144173e-15	1.070144e-15	
2.198834e-15	1.144059e-15	1.070940e-15	
2.201291e-15	1.143944e-15	1.071737e-15	
2.203750e-15	1.143830e-15	1.072534e-15	
2.206212e-15	1.143715e-15	1.073331e-15	
2.208677e-15	1.143601e-15	1.074130e-15	
