sub,o2,nh4,no2,no3,
350700,5.355280e-06,1.000000e-05,1.741747e-05,1.000000e-07,1.000000e-07,
355710,5.330295e-06,1.000000e-05,1.745409e-05,1.000000e-07,1.000000e-07,
360720,5.022006e-06,1.000000e-05,1.741142e-05,1.000000e-07,1.000000e-07,
365730,5.292571e-06,1.000000e-05,1.745880e-05,1.000000e-07,1.000000e-07,
370740,5.423727e-06,1.000000e-05,1.757411e-05,1.000000e-07,1.000000e-07,
375750,5.312521e-06,1.000000e-05,1.761281e-05,1.000000e-07,1.000000e-07,
380760,5.395049e-06,1.000000e-05,1.769719e-05,1.000000e-07,1.000000e-07,
385770,5.323178e-06,1.000000e-05,1.771899e-05,1.000000e-07,1.000000e-07,
390780,5.368993e-06,1.000000e-05,1.779304e-05,1.000000e-07,1.000000e-07,
395790,5.285321e-06,1.000000e-05,1.781443e-05,1.000000e-07,1.000000e-07,
400800,5.337323e-06,1.000000e-05,1.788445e-05,1.000000e-07,1.000000e-07,
405810,5.251636e-06,1.000000e-05,1.790119e-05,1.000000e-07,1.000000e-07,
410820,5.304906e-06,1.000000e-05,1.796017e-05,1.000000e-07,1.000000e-07,
415830,5.216763e-06,1.000000e-05,1.797098e-05,1.000000e-07,1.000000e-07,
420840,5.288543e-06,1.000000e-05,1.802995e-05,1.000000e-07,1.000000e-07,
425850,5.214030e-06,1.000000e-05,1.804102e-05,1.000000e-07,1.000000e-07,
430860,5.326909e-06,1.000000e-05,1.815481e-05,1.000000e-07,1.000000e-07,
435870,5.125095e-06,1.000000e-05,1.815917e-05,1.000000e-07,1.000000e-07,
440880,5.310867e-06,1.000000e-05,1.824876e-05,1.000000e-07,1.000000e-07,
445890,5.114208e-06,1.000000e-05,1.824167e-05,1.000000e-07,1.000000e-07,
450900,5.262045e-06,1.000000e-05,1.833082e-05,1.000000e-07,1.000000e-07,
455910,5.071359e-06,1.000000e-05,1.832510e-05,1.000000e-07,1.000000e-07,
460920,5.251031e-06,1.000000e-05,1.841245e-05,1.000000e-07,1.000000e-07,
465930,5.401569e-06,1.000000e-05,1.852501e-05,1.000000e-07,1.000000e-07,
470940,5.181866e-06,1.000000e-05,1.857640e-05,1.000000e-07,1.000000e-07,
475950,5.219476e-06,1.000000e-05,1.860796e-05,1.000000e-07,1.000000e-07,
480960,5.267902e-06,1.000000e-05,1.864053e-05,1.000000e-07,1.000000e-07,
485970,5.355789e-06,1.000000e-05,1.873195e-05,1.000000e-07,1.000000e-07,
490980,5.123004e-06,1.000000e-05,1.876698e-05,1.000000e-07,1.000000e-07,
495990,5.211282e-06,1.000000e-05,1.879054e-05,1.000000e-07,1.000000e-07,
501000,5.259989e-06,1.000000e-05,1.881628e-05,1.000000e-07,1.000000e-07,
sub,o2,nh4,no2,no3,
5010,2.920337e-05,1.000000e-05,2.920426e-05,1.000000e-07,1.000000e-07,
10020,2.858774e-05,1.000000e-05,2.864848e-05,1.000000e-07,1.000000e-07,
15030,2.823981e-05,1.000000e-05,2.836800e-05,1.000000e-07,1.000000e-07,
20040,2.777228e-05,1.000000e-05,2.803773e-05,1.000000e-07,1.000000e-07,
25050,2.748024e-05,1.000000e-05,2.785985e-05,1.000000e-07,1.000000e-07,
30060,2.705083e-05,1.000000e-05,2.763488e-05,1.000000e-07,1.000000e-07,
35070,2.676123e-05,1.000000e-05,2.750397e-05,1.000000e-07,1.000000e-07,
40080,2.630983e-05,1.000000e-05,2.732549e-05,1.000000e-07,1.000000e-07,
45090,2.599198e-05,1.000000e-05,2.721405e-05,1.000000e-07,1.000000e-07,
50100,2.548201e-05,1.000000e-05,2.705292e-05,1.000000e-07,1.000000e-07,
55110,2.511592e-05,1.000000e-05,2.694730e-05,1.000000e-07,1.000000e-07,
60120,2.452159e-05,1.000000e-05,2.678882e-05,1.000000e-07,1.000000e-07,
65130,2.409205e-05,1.000000e-05,2.668200e-05,1.000000e-07,1.000000e-07,
70140,2.339242e-05,1.000000e-05,2.651852e-05,1.000000e-07,1.000000e-07,
75150,2.288621e-05,1.000000e-05,2.640669e-05,1.000000e-07,1.000000e-07,
80160,2.206409e-05,1.000000e-05,2.623441e-05,1.000000e-07,1.000000e-07,
85170,2.147249e-05,1.000000e-05,2.611635e-05,1.000000e-07,1.000000e-07,
90180,2.051351e-05,1.000000e-05,2.593272e-05,1.000000e-07,1.000000e-07,
95190,1.982482e-05,1.000000e-05,2.580566e-05,1.000000e-07,1.000000e-07,
100200,1.872481e-05,1.000000e-05,2.560925e-05,1.000000e-07,1.000000e-07,
105210,1.794907e-05,1.000000e-05,2.547446e-05,1.000000e-07,1.000000e-07,
110220,1.672044e-05,1.000000e-05,2.526503e-05,1.000000e-07,1.000000e-07,
115230,1.585709e-05,1.000000e-05,2.511965e-05,1.000000e-07,1.000000e-07,
120240,1.453736e-05,1.000000e-05,2.489556e-05,1.000000e-07,1.000000e-07,
125250,1.362875e-05,1.000000e-05,2.473945e-05,1.000000e-07,1.000000e-07,
130260,1.230150e-05,1.000000e-05,2.449911e-05,1.000000e-07,1.000000e-07,
135270,1.147216e-05,1.000000e-05,2.433506e-05,1.000000e-07,1.000000e-07,
140280,1.026167e-05,1.000000e-05,2.407714e-05,1.000000e-07,1.000000e-07,
145290,9.578468e-06,1.000000e-05,2.390130e-05,1.000000e-07,1.000000e-07,
150300,8.598087e-06,1.000000e-05,2.362425e-05,1.000000e-07,1.000000e-07,
155310,8.132666e-06,1.000000e-05,2.343561e-05,1.000000e-07,1.000000e-07,
160320,7.432291e-06,1.000000e-05,2.313881e-05,1.000000e-07,1.000000e-07,
165330,7.168212e-06,1.000000e-05,2.293793e-05,1.000000e-07,1.000000e-07,
170340,6.806626e-06,1.000000e-05,2.262460e-05,1.000000e-07,1.000000e-07,
175350,6.590540e-06,1.000000e-05,2.241019e-05,1.000000e-07,1.000000e-07,
180360,6.349837e-06,1.000000e-05,2.207755e-05,1.000000e-07,1.000000e-07,
185370,6.214994e-06,1.000000e-05,2.185157e-05,1.000000e-07,1.000000e-07,
190380,6.173363e-06,1.000000e-05,2.150767e-05,1.000000e-07,1.000000e-07,
195390,5.995680e-06,1.000000e-05,2.127053e-05,1.000000e-07,1.000000e-07,
200400,6.043668e-06,1.000000e-05,2.091894e-05,1.000000e-07,1.000000e-07,
205410,6.027721e-06,1.000000e-05,2.068215e-05,1.000000e-07,1.000000e-07,
210420,5.891111e-06,1.000000e-05,2.031934e-05,1.000000e-07,1.000000e-07,
215430,6.018723e-06,1.000000e-05,2.009123e-05,1.000000e-07,1.000000e-07,
220440,5.744557e-06,1.000000e-05,1.972121e-05,1.000000e-07,1.000000e-07,
225450,5.774693e-06,1.000000e-05,1.948132e-05,1.000000e-07,1.000000e-07,
230460,5.728713e-06,1.000000e-05,1.912555e-05,1.000000e-07,1.000000e-07,
235470,5.715627e-06,1.000000e-05,1.890204e-05,1.000000e-07,1.000000e-07,
240480,5.640698e-06,1.000000e-05,1.858043e-05,1.000000e-07,1.000000e-07,
245490,5.761495e-06,1.000000e-05,1.842477e-05,1.000000e-07,1.000000e-07,
250500,5.494674e-06,1.000000e-05,1.814255e-05,1.000000e-07,1.000000e-07,
255510,5.532524e-06,1.000000e-05,1.798172e-05,1.000000e-07,1.000000e-07,
260520,5.547562e-06,1.000000e-05,1.776274e-05,1.000000e-07,1.000000e-07,
265530,5.577502e-06,1.000000e-05,1.771113e-05,1.000000e-07,1.000000e-07,
270540,5.755561e-06,1.000000e-05,1.766966e-05,1.000000e-07,1.000000e-07,
275550,5.708220e-06,1.000000e-05,1.761895e-05,1.000000e-07,1.000000e-07,
280560,5.580910e-06,1.000000e-05,1.753987e-05,1.000000e-07,1.000000e-07,
285570,5.616834e-06,1.000000e-05,1.751764e-05,1.000000e-07,1.000000e-07,
290580,5.554670e-06,1.000000e-05,1.747976e-05,1.000000e-07,1.000000e-07,
295590,5.564883e-06,1.000000e-05,1.747965e-05,1.000000e-07,1.000000e-07,
300600,5.828341e-06,1.000000e-05,1.758211e-05,1.000000e-07,1.000000e-07,
305610,5.835311e-06,1.000000e-05,1.762836e-05,1.000000e-07,1.000000e-07,
310620,5.575149e-06,1.000000e-05,1.766473e-05,1.000000e-07,1.000000e-07,
315630,5.378052e-06,1.000000e-05,1.764394e-05,1.000000e-07,1.000000e-07,
320640,5.603678e-06,1.000000e-05,1.765402e-05,1.000000e-07,1.000000e-07,
325650,5.578812e-06,1.000000e-05,1.763788e-05,1.000000e-07,1.000000e-07,
330660,5.412816e-06,1.000000e-05,1.760845e-05,1.000000e-07,1.000000e-07,
335670,5.370457e-06,1.000000e-05,1.761824e-05,1.000000e-07,1.000000e-07,
340680,5.447501e-06,1.000000e-05,1.766835e-05,1.000000e-07,1.000000e-07,
345690,5.356285e-06,1.000000e-05,1.767097e-05,1.000000e-07,1.000000e-07,
350700,5.441582e-06,1.000000e-05,1.777688e-05,1.000000e-07,1.000000e-07,
355710,5.472723e-06,1.000000e-05,1.783917e-05,1.000000e-07,1.000000e-07,
360720,5.435832e-06,1.000000e-05,1.790912e-05,1.000000e-07,1.000000e-07,
365730,5.194744e-06,1.000000e-05,1.788828e-05,1.000000e-07,1.000000e-07,
370740,5.422560e-06,1.000000e-05,1.795691e-05,1.000000e-07,1.000000e-07,
375750,5.436251e-06,1.000000e-05,1.800568e-05,1.000000e-07,1.000000e-07,
380760,5.301909e-06,1.000000e-05,1.806177e-05,1.000000e-07,1.000000e-07,
385770,5.082650e-06,1.000000e-05,1.803209e-05,1.000000e-07,1.000000e-07,
390780,5.351460e-06,1.000000e-05,1.808798e-05,1.000000e-07,1.000000e-07,
395790,5.380130e-06,1.000000e-05,1.813424e-05,1.000000e-07,1.000000e-07,
400800,5.253683e-06,1.000000e-05,1.819037e-05,1.000000e-07,1.000000e-07,
405810,5.298527e-06,1.000000e-05,1.822899e-05,1.000000e-07,1.000000e-07,
410820,5.323906e-06,1.000000e-05,1.826662e-05,1.000000e-07,1.000000e-07,
415830,5.401272e-06,1.000000e-05,1.835864e-05,1.000000e-07,1.000000e-07,
420840,5.149100e-06,1.000000e-05,1.838461e-05,1.000000e-07,1.000000e-07,
425850,5.228341e-06,1.000000e-05,1.840619e-05,1.000000e-07,1.000000e-07,
430860,5.270763e-06,1.000000e-05,1.842476e-05,1.000000e-07,1.000000e-07,
435870,5.252941e-06,1.000000e-05,1.844861e-05,1.000000e-07,1.000000e-07,
440880,5.144393e-06,1.000000e-05,1.847582e-05,1.000000e-07,1.000000e-07,
445890,5.344295e-06,1.000000e-05,1.855719e-05,1.000000e-07,1.000000e-07,
450900,5.362357e-06,1.000000e-05,1.863842e-05,1.000000e-07,1.000000e-07,
455910,5.338334e-06,1.000000e-05,1.870008e-05,1.000000e-07,1.000000e-07,
460920,5.280076e-06,1.000000e-05,1.875398e-05,1.000000e-07,1.000000e-07,
465930,5.365064e-06,1.000000e-05,1.879911e-05,1.000000e-07,1.000000e-07,
470940,5.096854e-06,1.000000e-05,1.878381e-05,1.000000e-07,1.000000e-07,
475950,5.139490e-06,1.000000e-05,1.879025e-05,1.000000e-07,1.000000e-07,
480960,5.151112e-06,1.000000e-05,1.879317e-05,1.000000e-07,1.000000e-07,
485970,5.234252e-06,1.000000e-05,1.886863e-05,1.000000e-07,1.000000e-07,
490980,5.241718e-06,1.000000e-05,1.894000e-05,1.000000e-07,1.000000e-07,
495990,5.310238e-06,1.000000e-05,1.899213e-05,1.000000e-07,1.000000e-07,
