"Biomass","nparticle","Height","Roughness"
-31.9964913277075,4.71849887129509,-13.7647119306265,-15.162179078732
-32.0137505575134,4.71849887129509,-13.751531279111,-15.1715243340237
-32.0230260082455,4.71849887129509,-13.7523865211131,-15.1712123592258
-32.0032486391031,4.71849887129509,-13.7652912382756,-15.1622957729074
-32.0255528140076,4.71849887129509,-13.744721619261,-15.1795630720059
-32.0098655392121,4.71849887129509,-13.7545479383736,-15.1765520828456
-32.0327497669601,4.71849887129509,-13.7463858455391,-15.1829190481359
-32.0231833426154,4.71849887129509,-13.7421700393547,-15.1681477592827
-31.9972573182695,4.71849887129509,-13.7648291515753,-15.1622867164298
-32.013147035531,4.71849887129509,-13.7548652200226,-15.1764952666637
-32.0044697669276,4.71849887129509,-13.7654501611994,-15.1624252649697
-32.011115937755,4.71849887129509,-13.7547713231083,-15.1844877890764
-32.0125669062266,4.71849887129509,-13.7632593504387,-15.1623584563354
-32.0392231980492,4.71849887129509,-13.7464478981718,-15.1786426182465
-32.0390119212802,4.71849887129509,-13.7470974563633,-15.182246033884
-31.9896410375974,4.71849887129509,-13.7632261802787,-15.1558053442965
-32.0193702555808,4.71849887129509,-13.7514815702627,-15.1693073051952
-32.0110194090786,4.71849887129509,-13.7546836272019,-15.1766627080959
-32.0022372749284,4.71849887129509,-13.7654234838235,-15.1627088730301
-31.8568651935793,4.7397010789457,-13.736115890993,-15.0546485694116
-31.8530135214174,4.74144780428064,-13.7341252289334,-15.0531260918416
-31.8623928653798,4.7397010789457,-13.7324284329772,-15.0456036568423
-31.8478141651197,4.75703253529734,-13.7185005635627,-15.0062810410567
-31.8668659034646,4.72738781871234,-13.7331025216822,-15.0873602802591
-31.8419607322367,4.78749174278205,-13.7021467236917,-14.9185404001065
-31.8563593335559,4.73444252169223,-13.740286827548,-15.0742670157318
-31.8537486552115,4.75703253529734,-13.7189736309221,-15.0061445339087
-31.8550380805508,4.74666974826179,-13.7280306493176,-15.0306055306147
-31.8496509425528,4.75531284441781,-13.7201229947905,-15.0021303038228
-31.8606467834872,4.73444252169223,-13.7406361006671,-15.076561070243
-31.8611645767677,4.7397010789457,-13.7364727114049,-15.0546778343041
-31.8410125844567,4.75703253529734,-13.7267444281672,-14.9750287808993
-31.8670911219337,4.7397010789457,-13.7334786531328,-15.0478086538171
-31.8274611299355,4.79579054559674,-13.694560808759,-14.8886624272198
-31.8816135355182,4.72206393745959,-13.7392493732961,-15.1215126235494
-31.8566731911439,4.7397010789457,-13.7360948416806,-15.0546836504988
-31.8527838176994,4.748404354074,-13.7252264143134,-15.0234227125256
-31.8453619086169,4.7740687224499,-13.7127000175911,-14.932738664503
-31.8449943008556,4.77575648656363,-13.7113816554973,-14.9333946569651
-31.8672740023561,4.73268350628705,-13.7427528472017,-15.0879066308414
-31.840161163483,4.78915702210111,-13.6999208625829,-14.9163681851163
-31.8705502836235,4.7202829930886,-13.7392102160089,-15.1223575633635
-31.875243660962,4.73092139129365,-13.7409744324416,-15.082690534893
-31.8736899246539,4.72915616576908,-13.7420703372784,-15.0847063180575
-31.8571573050456,4.73444252169223,-13.7403406595761,-15.0742976386951
-31.8619451399934,4.73444252169223,-13.7407311463955,-15.0766011185745
-31.8637304929632,4.73795129722191,-13.7347324387208,-15.056417088602
-31.8655547267227,4.73444252169223,-13.7410427612695,-15.0766508127013
-31.8442190138739,4.75703253529734,-13.7182190468393,-15.0042477538301
-31.8591148316262,4.748404354074,-13.725208940498,-15.0189824464734
-31.8359667683297,4.78080275463125,-13.7076742848637,-14.9321350873016
-31.8598205599172,4.75359019110636,-13.7184509471859,-14.9786493418346
-31.8736195682668,4.73268350628705,-13.7406508666365,-15.0816694910993
-31.8456027023755,4.75703253529734,-13.7271259180819,-14.9750706190336
-31.8774048886989,4.72384171570559,-13.7361789286881,-15.1130712596066
-31.8555911129094,4.73444252169223,-13.740222752326,-15.0742549183063
-31.8869560036405,4.72384171570559,-13.7374272789743,-15.1136111724412
-31.8746605266328,4.7202829930886,-13.7395686419268,-15.1223312156638
-31.8369352971224,4.78415284151653,-13.7044463658499,-14.9234263718073
-31.8604017221956,4.73268350628705,-13.7421863948928,-15.0855309228007
-31.847202451611,4.75703253529734,-13.727268152196,-14.9750368315824
-31.8566819488275,4.74666974826179,-13.7281658594491,-15.0306070678359
-31.8580821115161,4.75531284441781,-13.7256212364179,-14.9708870423787
-31.8978574420489,4.71849887129509,-13.744253728203,-15.1308209948894
-31.8966633103025,4.71849887129509,-13.7440984924956,-15.1336663887263
-31.8260845827713,4.79744207363521,-13.6920160220137,-14.8890756609524
-31.8686176947558,4.73444252169223,-13.7380361892412,-15.0676597265338
-31.8571053511496,4.7361984483945,-13.7381183623606,-15.070332512315
-31.843584373693,4.78415284151653,-13.7049832792197,-14.9233240605983
-31.6149382689064,5.11679548992465,-13.4457705510009,-14.595226727512
-31.6095415305299,5.11679548992465,-13.4400214934209,-14.6026065938398
-31.6223560336263,5.11319188242135,-13.4447445812163,-14.5759275841586
-31.6016406405393,5.12634210180823,-13.4274043592378,-14.5832161204523
-31.6305309386229,5.08636100462439,-13.4639346411787,-14.5849949827273
-31.59158604634,5.14516618705386,-13.4256708112107,-14.6235112242777
-31.6149855498543,5.10594547390058,-13.4475266566467,-14.5948117664594
-31.6092775714084,5.12752904556775,-13.4284879224878,-14.5857445660287
-31.6119826014657,5.12038615805537,-13.4342700679775,-14.6091856346226
