"nh3" "no2" "no3" "o2" "co2" "Biomass" "nparticle" "Height" "Roughness"
0.002198999 0.00213 0.001065 0.00035199752 0.004353 1.28561091e-13 1111.6 3.27099075468354e-06 6.88376891141306e-07
0.001256999 0.001853 0.00147 0.00033799574 0.00305 1.34532937e-13 1159.8 3.3893840225e-06 6.84330771768809e-07
0.001649999 0.001365 0.0008560005 0.00029898884 0.004112 1.4087801e-13 1213.8 3.4286779e-06 7.11110588846092e-07
0.001291 0.001072 0.001481 0.00016898122 0.002635 1.133365644e-13 993 3.2155195211579e-06 7.02509216818141e-07
0.002949999 0.00112 0.0011910006 0.00038498872 0.002858 1.65397088e-13 1416.6 3.56991225e-06 6.89148951763586e-07
0.002714999 0.002244 0.001217 0.00023096976 0.007042 1.50096517e-13 1286.4 3.49580983e-06 7.04806209563528e-07
0.002898999 0.0007950002 0.0006700003 0.00015195758 0.004632 1.306425912e-13 1112 3.3799940975e-06 6.85911865535438e-07
0.001141999 0.002157 0.0006850005 0.00032699608 0.006304 1.30230007e-13 1125.6 3.310970495e-06 7.14134681328573e-07
0.001020999 0.001238 0.001371 0.0002659951 0.006726 1.17751642e-13 1041.6 3.26226295591772e-06 7.16680973978638e-07
0.002985999 0.002047 0.001161 0.00015695664 0.003052 1.35760472e-13 1173.4 3.4155119575e-06 7.28105624215725e-07
0.001305999 0.002009 0.0006470004 0.00018698202 0.003576 1.19368595e-13 1051.4 3.25321295e-06 6.86307722326864e-07
0.002564999 0.0009670002 0.0005050005 0.00033598536 0.002954 1.56974685e-13 1342.2 3.5182323025e-06 6.94653394241152e-07
0.00101 0.002169 0.001493 0.00016598578 0.002785 1.06068387e-13 941.8 3.1353405370951e-06 7.0210553334237e-07
0.001529999 0.0009130002 0.001352 0.00036099574 0.002743 1.40580156e-13 1208.8 3.41155295e-06 6.98506979169267e-07
0.002628999 0.0009790002 0.001454 0.00020896934 0.005755 1.42213859e-13 1216.2 3.4180883675e-06 6.93849787613772e-07
0.0012 0.002225 0.001429 0.00014297928 0.007418 1.07173044e-13 951.6 3.165248645e-06 6.96966399025843e-07
0.001096999 0.001218 0.0005580004 0.000418999 0.007286 1.3063152e-13 1134.2 3.31859523e-06 7.19680939491705e-07
0.002833999 0.001472 0.0005320004 0.00020196602 0.007367 1.44358823e-13 1242.8 3.444452375e-06 6.4636250683546e-07
0.001109 0.0008400001 0.0008470003 0.00016198462 0.004689 1.056303266e-13 923.8 3.1692099718038e-06 7.26711224169812e-07
0.002198999 0.00213 0.001065001 0.0003519882 0.004353 1.57531973e-13 1338.8 3.49718645e-06 6.85460076683546e-07
0.001256999 0.001853 0.001470001 0.00033798306 0.00305 1.79853109e-13 1563.2 3.6654863e-06 7.33838838785657e-07
0.001649999 0.001365 0.00085600056 0.00029896692 0.004112 1.8972438e-13 1651.4 3.727090825e-06 6.83597818055186e-07
0.001290999 0.001072 0.001481 0.00016895788 0.002635 1.49538914e-13 1310.8 3.4721169975e-06 7.1986814282908e-07
0.002949999 0.00112 0.001191001 0.0003849642 0.002858 2.26822288e-13 1974.8 3.936757125e-06 6.84649436273046e-07
0.002714999 0.002244 0.001217001 0.00023093366 0.007042 2.03394775e-13 1770.4 3.8434429575e-06 7.01432174023486e-07
0.002898999 0.0007950003 0.00067000046 0.00015190882 0.004632 1.754933348e-13 1534.4 3.6823676725e-06 6.93315680265453e-07
0.001141999 0.002157 0.00068500058 0.00032698248 0.006304 1.73362267e-13 1504.4 3.61239062e-06 7.11081341719125e-07
0.001020999 0.001238 0.001371001 0.0002659812 0.006726 1.55553081e-13 1357.8 3.52627767e-06 7.46533932402708e-07
0.002985999 0.002047 0.0011610006 0.00015690456 0.003052 1.82378946e-13 1602 3.723960425e-06 6.9933400102418e-07
0.001305999 0.002009 0.00064700044 0.00018696012 0.003576 1.57877215e-13 1372.2 3.5235559e-06 7.2414065743208e-07
0.002564999 0.0009670003 0.00050500054 0.00033595918 0.002954 2.14305046e-13 1877 3.90341165e-06 6.58759858661639e-07
0.001009999 0.002169 0.001493 0.00016596642 0.002785 1.38473185e-13 1216.8 3.35998282e-06 7.33964764223143e-07
0.001529999 0.00091300024 0.0013520004 0.00036098 0.002743 1.89590495e-13 1664 3.75155885e-06 7.10624398852797e-07
0.002628999 0.0009790003 0.0014540004 0.0002089298 0.005755 1.92373251e-13 1686.6 3.775170375e-06 6.77497128924946e-07
0.001199999 0.002225 0.001429 0.00014295596 0.007418 1.4021615e-13 1234 3.414033255e-06 7.33993184077309e-07
0.001096999 0.001218 0.00055800056 0.0004189937 0.007286 1.74304547e-13 1524.4 3.619571625e-06 7.24752633951706e-07
0.002833999 0.001472 0.00053200058 0.00020191876 0.007367 1.9524391e-13 1708.4 3.754807425e-06 6.65003222897082e-07
0.001108999 0.0008400002 0.00084700038 0.00016196492 0.004689 1.384764674e-13 1209.2 3.404190705e-06 7.61719287705361e-07
0.002198999 0.00213 0.001065001 0.00035196378 0.004353 2.14230125e-13 1868.2 3.85300575e-06 6.62399927201202e-07
0.001256999 0.001853 0.001470001 0.00033796624 0.00305 2.18584058e-13 1924.8 3.9306878e-06 6.78612822880942e-07
0.001649999 0.001365 0.0008560006 0.00029894506 0.004112 2.31732631e-13 2022.2 4.00714635e-06 6.75345686328765e-07
0.001290999 0.001072 0.0014810006 0.00016892958 0.002635 1.80183823e-13 1589.2 3.699677225e-06 7.03059519982716e-07
0.002949999 0.00112 0.001191001 0.00038492998 0.002858 2.80421001e-13 2406 4.15949685e-06 6.60665882963606e-07
0.002714999 0.002244 0.001217001 0.00023088766 0.007042 2.49450141e-13 2162.6 4.092312525e-06 6.56254555034462e-07
0.002898999 0.0007950004 0.0006700005 0.00015185 0.004632 2.140017638e-13 1870 3.9426816e-06 6.46223149723335e-07
0.001141999 0.002157 0.0006850006 0.00032696972 0.006304 2.10091433e-13 1844.8 3.88558695e-06 6.87029255795844e-07
0.001020999 0.001238 0.001371001 0.0002659675 0.006726 1.87568754e-13 1649 3.744830425e-06 7.35089652259999e-07
0.002985999 0.002047 0.001161001 0.0001568521 0.003052 2.22392433e-13 1949.6 3.973236575e-06 6.82920239231221e-07
0.001305999 0.002009 0.00064700052 0.00018693344 0.003576 1.90518563e-13 1671 3.741827325e-06 6.99453140953969e-07
0.002564999 0.0009670004 0.0005050006 0.00033592828 0.002954 2.64157453e-13 2282 4.153487225e-06 6.5868688604112e-07
0.001009999 0.002169 0.001493001 0.0001659438 0.002785 1.65655826e-13 1449.2 3.577801935e-06 7.23877657280888e-07
0.001529999 0.0009130003 0.001352001 0.00036096178 0.002743 2.317976e-13 2029.2 3.973527e-06 6.87828872526945e-07
0.002628999 0.0009790004 0.001454001 0.00020888166 0.005755 2.35675405e-13 2066.2 4.0246678e-06 6.31107194000535e-07
0.001199999 0.002225 0.0014290006 0.00014292758 0.007418 1.67986772e-13 1474.6 3.630118825e-06 7.32033907488412e-07
0.001096999 0.001218 0.00055800064 0.00041898178 0.007286 2.11581636e-13 1852.8 3.867586425e-06 6.76196051038327e-07
0.002833999 0.001472 0.00053200064 0.00020186724 0.007367 2.39158908e-13 2079.2 3.98222435e-06 6.24994015119785e-07
0.001108999 0.00084000026 0.00084700046 0.00016194314 0.004689 1.66144685e-13 1458.2 3.623974225e-06 7.16992295460658e-07
0.002198999 0.00213 0.001065001 0.00035193596 0.004353 2.63352774e-13 2280.8 4.0846184e-06 6.55789070637772e-07
0.001256999 0.001853 0.001470001 0.00033791844 0.00305 2.93423277e-13 2550 4.229205775e-06 6.51159765749945e-07
0.001649999 0.001365 0.0008560008 0.0002988719 0.004112 3.13432658e-13 2711.8 4.29823875e-06 6.58548754971926e-07
0.001290999 0.001072 0.001481001 0.0001688581 0.002635 2.38807997e-13 2105 4.010025525e-06 6.74916619774479e-07
0.002949998 0.001120001 0.001191001 0.00038483426 0.002858 3.86241439e-13 3338.4 4.543497725e-06 6.52368911397777e-07
0.002714999 0.002244 0.001217001 0.000230746 0.007042 3.39458154e-13 2942.2 4.432474e-06 6.56242236005199e-07
0.002898999 0.00079500052 0.00067000062 0.00015168326 0.004632 2.8874141e-13 2509.6 4.22370115e-06 6.44223951847379e-07
0.001141999 0.002157 0.0006850008 0.00032692724 0.006304 2.8079934e-13 2451 4.18848015e-06 6.82050418475506e-07
0.001020999 0.001238 0.001371001 0.00026592862 0.006726 2.48856766e-13 2175.6 4.04314125e-06 7.34875866665512e-07
0.002985999 0.002047 0.001161001 0.0001566765 0.003052 3.00037182e-13 2590.6 4.276468575e-06 6.83415768352936e-07
0.001305999 0.002009 0.00064700074 0.00018685246 0.003576 2.53053716e-13 2204.4 4.067162475e-06 6.58755192356775e-07
0.002564999 0.0009670006 0.00050500196 0.00033582848 0.002954 3.62224839e-13 3121.8 4.500745875e-06 6.05239405463116e-07
0.001009999 0.002169 0.001493001 0.00016589212 0.002785 2.17175354e-13 1912.4 3.880356275e-06 6.89427699248304e-07
0.001529999 0.0009130005 0.001352001 0.00036090636 0.002743 3.13999901e-13 2708.2 4.31393125e-06 6.68461451912128e-07
0.002628999 0.0009790005 0.001454001 0.00020874424 0.005755 3.20210984e-13 2770.4 4.352086175e-06 6.13372168553216e-07
0.001199999 0.002225 0.001429001 0.00014285832 0.007418 2.20720843e-13 1940 3.9516936e-06 7.10594188430407e-07
0.001096999 0.001218 0.0005580008 0.00041895306 0.007286 2.83519717e-13 2465.8 4.1639461e-06 6.5499967345613e-07
0.002833999 0.001472001 0.0005320008 0.00020172226 0.007367 3.24865611e-13 2812 4.3304688e-06 6.43850958224958e-07
0.001108999 0.00084000032 0.00084700052 0.00016188598 0.004689 2.1880679e-13 1937 3.9289547e-06 7.01614326328542e-07
0.002198999 0.00213 0.001065001 0.0003518486 0.004353 3.59626909e-13 3123 4.43206965e-06 6.48078282918672e-07
0.001256999 0.001853 0.001470001 0.00033786138 0.00305 3.57459203e-13 3113.8 4.484023575e-06 6.39128452377748e-07
0.001649998 0.001365001 0.0008560009 0.00029878234 0.004112 3.83775636e-13 3344.4 4.5680222e-06 6.13342923548648e-07
0.001290999 0.0010720002 0.001481001 0.00016876616 0.002635 2.88476583e-13 2510.4 4.222570475e-06 6.40974874160785e-07
0.002949998 0.001120001 0.001191001 0.000384707 0.002858 4.78682666e-13 4140.2 4.8188616e-06 5.94114534275791e-07
0.002714998 0.002244001 0.001217001 0.00023056718 0.007042 4.17312944e-13 3638.2 4.708178975e-06 6.33137590441838e-07
0.002898999 0.0007950007 0.0006700007 0.00015148636 0.004632 3.5293916e-13 3071.6 4.4931306e-06 6.1533252546945e-07
0.001141999 0.002157 0.000685001 0.00032687386 0.006304 3.41083067e-13 2966 4.4318642e-06 6.2731471560473e-07
0.001020999 0.001238 0.001371001 0.0002658789 0.006726 3.00823818e-13 2620.8 4.29759595e-06 6.66031408271366e-07
0.002985999 0.002047001 0.001161001 0.00015645642 0.003052 3.66723136e-13 3181.6 4.5187699e-06 6.55733635667725e-07
0.001305999 0.002009 0.0006470008 0.00018677012 0.003576 3.06114794e-13 2668.8 4.286028975e-06 6.62140850034798e-07
0.002564998 0.0009670008 0.00050500796 0.00033570234 0.002954 4.47590633e-13 3877.2 4.788275025e-06 5.98624718852631e-07
0.001009999 0.002169 0.001493001 0.00016583572 0.002785 2.60436289e-13 2283.8 4.12065705e-06 6.36667677528043e-07
0.001529998 0.0009130006 0.001352001 0.00036083774 0.002743 3.84871354e-13 3343.6 4.583169425e-06 6.0813803798778e-07
0.002628998 0.0009790007 0.001454001 0.00020856662 0.005755 3.93248118e-13 3412 4.622387475e-06 5.9522486313073e-07
0.001199999 0.002225 0.001429001 0.00014277106 0.007418 2.65080013e-13 2307 4.15687375e-06 6.92167903197044e-07
0.001096999 0.001218 0.0005580009 0.00041891582 0.007286 3.44998082e-13 3008.4 4.419055675e-06 6.34546405833611e-07
0.002833998 0.001472001 0.00053200252 0.00020152802 0.007367 3.98894941e-13 3458 4.59413925e-06 5.87733964755338e-07
0.001108999 0.0008400004 0.0008470006 0.00016181994 0.004689 2.63204982e-13 2306.8 4.132715375e-06 6.90076608225749e-07
0.002198998 0.002130001 0.001065001 0.00035173812 0.004353 4.43138985e-13 3836.4 4.70303585e-06 5.88308624844871e-07
0.001256998 0.001853001 0.001470001 0.0003376946 0.00305 4.81329484e-13 4182.8 4.8165833e-06 6.24197770367518e-07
0.001649998 0.001365001 0.0008560012 0.00029851404 0.004112 5.20714829e-13 4509.4 4.9338975e-06 6.06636274985258e-07
0.001290998 0.001072001 0.001481001 0.00016852644 0.002635 3.83552453e-13 3347 4.548077775e-06 6.1817795387007e-07
0.002949997 0.001120013 0.001191001 0.00038432088 0.002858 6.61362792e-13 5705 5.16792775e-06 5.98494652189001e-07
0.002714998 0.002244001 0.001217001 0.0002300259 0.007042 5.69575457e-13 4917.8 5.0480026e-06 5.94211992166428e-07
0.002898998 0.00079500798 0.000670001 0.00015086918 0.004632 4.77525742e-13 4141.4 4.815403725e-06 6.14168953299565e-07
0.001141998 0.002157001 0.0006850012 0.0003267238 0.006304 4.57262422e-13 3982.6 4.73868335e-06 6.15866126201591e-07
0.001020998 0.001238001 0.001371001 0.00026574376 0.006726 4.00404901e-13 3515.4 4.60134955e-06 6.57322335115805e-07
0.002985998 0.002047001 0.001161001 0.00015581014 0.003052 4.96141587e-13 4309.4 4.868295825e-06 6.2453740947796e-07
0.001305998 0.002009001 0.000647001 0.00018652002 0.003576 4.07850725e-13 3587 4.631983525e-06 6.34126024868567e-07
0.002564997 0.000967015 0.00050502384 0.0003353189 0.002954 6.15662561e-13 5306.2 5.106987625e-06 6.03205494833781e-07
0.001009999 0.002169 0.001493001 0.00016566428 0.002785 3.4249597e-13 3002 4.4022453e-06 6.36251597016986e-07
0.001529998 0.00091300654 0.001352001 0.00036063784 0.002743 5.23034419e-13 4534.4 4.93791495e-06 5.89692030652957e-07
0.002628998 0.0009790061 0.001454001 0.00020804006 0.005755 5.35899309e-13 4614.6 4.9692112e-06 5.58464510606999e-07
0.001199999 0.002225 0.001429001 0.00014254806 0.007418 3.49365934e-13 3060.2 4.4479292e-06 6.87263932889068e-07
0.001096998 0.001218001 0.00055800558 0.00041881056 0.007286 4.63772931e-13 4041.2 4.734227475e-06 6.02995259248463e-07
0.002833998 0.001472001 0.0005320132 0.00020095146 0.007367 5.43444216e-13 4704.8 4.9080736e-06 5.92715652590621e-07
0.001108999 0.0008400006 0.0008470008 0.00016162932 0.004689 3.47762419e-13 3044.2 4.457032975e-06 6.82974087822042e-07
0.002198998 0.002130001 0.001065002 0.00035140412 0.004353 6.06983892e-13 5234.6 5.072251075e-06 5.82240829281103e-07
0.001256998 0.001853001 0.001470001 0.00033748374 0.00305 5.87414314e-13 5083.2 5.052718675e-06 5.92978078330246e-07
0.001649997 0.001365001 0.00085600234 0.00029817564 0.004112 6.38704291e-13 5523.4 5.1944426e-06 5.55302992996896e-07
0.001290998 0.001072001 0.001481001 0.00016822668 0.002635 4.641281e-13 4053.4 4.78254025e-06 5.80548181581916e-07
0.002949997 0.001120031 0.001191002 0.00038380838 0.002858 8.21058594e-13 7080.8 5.47759205e-06 5.5693658638795e-07
0.002714997 0.002244001 0.001217002 0.00022932012 0.007042 7.0131965e-13 6055 5.3163961e-06 5.47814144377148e-07
0.002898998 0.00079501926 0.00067000556 0.00015006242 0.004632 5.84454529e-13 5064.4 5.087436525e-06 5.53130639234103e-07
0.001141998 0.002157001 0.0006850063 0.00032654162 0.006304 5.56404299e-13 4830.4 5.002890475e-06 5.89637666286206e-07
0.001020998 0.001238001 0.001371001 0.00026557768 0.006726 4.84909744e-13 4250.6 4.86091385e-06 6.32695830089139e-07
0.002985997 0.002047001 0.001161001 0.00015495858 0.003052 6.07230456e-13 5273.6 5.145940425e-06 5.72163537400107e-07
0.001305998 0.002009001 0.00064700158 0.0001862093 0.003576 4.94215322e-13 4303.2 4.8638998e-06 6.0397655657709e-07
0.002564997 0.00096703288 0.00050504268 0.00033481446 0.002954 7.6205461e-13 6573.6 5.43333955e-06 5.51017198137276e-07
0.001009998 0.002169001 0.001493001 0.00016546192 0.002785 4.11439028e-13 3613.6 4.646417e-06 6.18150392360461e-07
0.001529997 0.00091301768 0.001352001 0.00036037904 0.002743 6.4224493e-13 5562.2 5.21634985e-06 5.52996728685849e-07
0.002628997 0.0009790181 0.001454001 0.00020734574 0.005755 6.59151825e-13 5695.8 5.2527009e-06 5.51377557394557e-07
0.001199998 0.002225001 0.001429001 0.00014226972 0.007418 4.20284445e-13 3697.2 4.681541225e-06 6.43665960627189e-07
0.0010969942 0.001218001 0.00055801356 0.00041868008 0.007286 5.6537422e-13 4901.6 5.00565025e-06 5.90359948981251e-07
0.002833997 0.001472001 0.00053202564 0.00020018382 0.007367 6.68299293e-13 5792.2 5.22883295e-06 5.49745928669492e-07
0.001108998 0.0008400008 0.0008470009 0.00016139786 0.004689 4.19074159e-13 3679.6 4.71177325e-06 6.24209565091102e-07
0.002198997 0.002130001 0.0010650022 0.00035097454 0.004353 7.49225651e-13 6469.2 5.3869827e-06 5.39546176462792e-07
0.0012569688 0.001853001 0.001470002 0.00033687436 0.00305 7.92767346e-13 6898.2 5.42561255e-06 5.98699360171926e-07
0.001649982 0.001365017 0.00085601872 0.00029715366 0.004112 8.68501608e-13 7511.8 5.569458575e-06 5.3114791820072e-07
0.001290997 0.001072005 0.001481001 0.0001673483 0.002635 6.18333804e-13 5383.6 5.089787625e-06 5.89406245671816e-07
0.002949995 0.001120082 0.001191021 0.00038215634 0.002857999 1.136777299e-12 9789.8 5.9389073e-06 5.31031746298492e-07
0.002714996 0.002244002 0.0012170056 0.00022708454 0.007042 9.58875545e-13 8286.4 5.7331596e-06 5.50415128275775e-07
0.002898997 0.00079504986 0.00067002118 0.00014772654 0.004632 7.91521539e-13 6870.8 5.4534346e-06 5.3943753255622e-07
0.0011419694 0.002157001 0.0006850237 0.00032601204 0.006304 7.47609018e-13 6513.6 5.3627008e-06 5.51816931966366e-07
0.001020978 0.001238001 0.001371002 0.00026510578 0.006726 6.46935567e-13 5617.6 5.17673745e-06 6.18988015636052e-07
0.002985997 0.002047002 0.001161002 0.0001525012 0.003052 8.22403586e-13 7137.4 5.500387325e-06 5.92189042197989e-07
0.001305997 0.002009001 0.00064701306 0.00018530514 0.003576 6.59810721e-13 5730 5.193773725e-06 6.13522123753139e-07
0.002564996 0.00096708332 0.00050509332 0.00033320052 0.002953999 1.050356174e-12 9049 5.869126375e-06 5.33208237269071e-07
0.001009997 0.002169001 0.001493001 0.00016489348 0.002785 5.42237956e-13 4739.2 4.96989405e-06 6.17653439232108e-07
0.00152997 0.00091304894 0.001352002 0.0003596089 0.002743 8.74773973e-13 7579.2 5.6116986e-06 5.20386096304059e-07
0.002628996 0.00097905106 0.001454002 0.00020517554 0.005755 8.9969763e-13 7791.8 5.64845135e-06 5.04358769005395e-07
0.001199998 0.002225001 0.001429001 0.00014147532 0.007418 5.54990538e-13 4849.2 5.0193452e-06 6.35134100791224e-07
0.001096959 0.001218011 0.00055803552 0.00041830188 0.007286 7.61818527e-13 6614.2 5.366234575e-06 5.68440453156648e-07
0.002833996 0.001472019 0.00053205842 0.00019781564 0.007367 9.11871948e-13 7881 5.62001195e-06 5.31883064007762e-07
0.001108998 0.0008400089 0.0008470012 0.00016073912 0.004689 5.54873834e-13 4843.2 5.02142515e-06 6.42344447825819e-07
0.002198991 0.002130004 0.0010650216 0.00034962388 0.004352999 1.02844555e-12 8881 5.784968875e-06 5.26980444300974e-07
0.0012569294 0.001853005 0.001470002 0.00033608934 0.00305 9.68709677e-13 8402.8 5.75285085e-06 5.31282862482963e-07
0.0016499448 0.001365039 0.00085603694 0.00029576504 0.004111999 1.066504874e-12 9238.2 5.904590025e-06 4.89648971585234e-07
0.0012909824 0.0010720164 0.001481002 0.00016623958 0.002635 7.48903008e-13 6548.4 5.39383695e-06 5.53016097806581e-07
0.002949973 0.0011201448 0.0011910468 0.00037983084 0.002857999 1.412773418e-12 12129.8 6.311908175e-06 4.82917582876808e-07
0.002714995 0.002244012 0.0012170212 0.00022428894 0.007041999 1.1814266988e-12 10209.4 6.083246675e-06 4.82455305790146e-07
0.002898996 0.00079508532 0.00067003862 0.00014512922 0.004632 9.68574208e-13 8395.2 5.785149925e-06 4.93130470056556e-07
0.0011419324 0.002157001 0.00068504132 0.00032534582 0.006304 9.10847557e-13 7940.4 5.6663457e-06 5.12936868165608e-07
0.0010209498 0.001238011 0.001371002 0.00026451868 0.006726 7.84470113e-13 6834.4 5.473892e-06 5.65980213491517e-07
0.002985996 0.002047003 0.001161008 0.00014977744 0.003051999 1.0064464e-12 8712.8 5.833748625e-06 5.2963850492652e-07
0.0013059752 0.002009001 0.00064702568 0.00018415404 0.003576 8.00301898e-13 6978.8 5.4952123e-06 5.89485377969711e-07
0.002564967 0.0009671446 0.0005051531 0.000330962 0.002953999 1.301417023e-12 11186.2 6.20927425e-06 5.10860538600694e-07
0.001009981 0.002169001 0.001493002 0.0001641934 0.002785 6.52093642e-13 5696.4 5.20764085e-06 5.74936692512436e-07
0.0015299264 0.00091308622 0.001352005 0.00035858064 0.002742999 1.075457538e-12 9306.2 5.953363575e-06 4.84169443531039e-07
0.002628995 0.00097909008 0.001454002 0.00020249916 0.005754999 1.107157717e-12 9581.2 5.97655105e-06 4.57345235225983e-07
0.001199992 0.002225001 0.001429002 0.00014049864 0.007418 6.68206946e-13 5838 5.271048525e-06 5.73691426801807e-07
0.0010969164 0.001218026 0.00055805882 0.00041782164 0.007286 9.29955199e-13 8076 5.69287915e-06 5.24348566000569e-07
0.002833995 0.001472043 0.00053209562 0.00019496658 0.007366999 1.121825275e-12 9697 5.9649821e-06 4.68980825893065e-07
0.001108983 0.0008400199 0.0008470014 0.00015992042 0.004689 6.69323138e-13 5833 5.278224175e-06 5.70730263664751e-07
0.002198949 0.002130023 0.0010650452 0.00034773854 0.004352999 1.270879097e-12 10946.8 6.150626925e-06 4.87251831862046e-07
0.0012568196 0.001853031 0.0014700138 0.0003336443 0.003049999 1.309296057e-12 11336.4 6.160057575e-06 5.22074830333649e-07
0.0016498386 0.0013650968 0.00085608694 0.00029163486 0.004111999 1.451863496e-12 12551.6 6.33500675e-06 4.93499190900101e-07
0.0012909332 0.0010720454 0.001481002 0.0001632588 0.002634999 9.98229175e-13 8705.4 5.76459135e-06 5.25666190011239e-07
0.0029498546 0.0011203226 0.0011911152 0.00037292284 0.002857999 1.958004872e-12 16852.8 6.82447025e-06 4.87261904955831e-07
0.0027149292 0.002244054 0.001217063 0.00021737106 0.007041999 1.61517682e-12 13974 6.551487775e-06 4.83171259312963e-07
0.002898994 0.00079517772 0.00067008242 0.00013951626 0.004631999 1.309217035e-12 11356 6.195654525e-06 4.64594775787936e-07
0.001141831 0.002157011 0.00068508856 0.00032328002 0.006303999 1.225696208e-12 10641.6 6.06249125e-06 4.95473736563091e-07
0.001020873 0.001238036 0.001371002 0.00026275538 0.006725999 1.048133765e-12 9141.2 5.836917275e-06 5.4383342514767e-07
0.002985994 0.0020470338 0.001161035 0.00014391172 0.003051999 1.36069846e-12 11789.2 6.270177025e-06 5.30362135518317e-07
0.0013059178 0.002009005 0.00064705724 0.0001810036 0.003575999 1.069195187e-12 9310 5.881631575e-06 5.38878537561815e-07
0.0025648554 0.00096731794 0.00050530988 0.00032449836 0.002953999 1.795310798e-12 15467 6.72488115e-06 5.12900991060314e-07
0.001009939 0.002169001 0.001493002 0.00016223682 0.002785 8.60244632e-13 7535 5.5840661e-06 5.529920325272e-07
0.0015298026 0.00091318876 0.001352033 0.00035534414 0.002742999 1.466826831e-12 12671 6.3788688e-06 4.67797628524392e-07
0.0026289418 0.00097919614 0.001454029 0.00019601658 0.005754999 1.510547944e-12 13067.8 6.417358425e-06 4.65779877879098e-07
0.0011999556 0.002225002 0.001429002 0.00013794934 0.007418 8.82700283e-13 7716 5.5964929e-06 5.60125280093672e-07
0.0010967972 0.001218068 0.00055812054 0.00041636954 0.007285999 1.255160269e-12 10883.6 6.10828475e-06 5.21038367613554e-07
0.002833957 0.001472107 0.00053219146 0.00018826592 0.007366999 1.529720394e-12 13245.2 6.407180575e-06 4.67978061929764e-07
0.0011089396 0.00084004846 0.00084701286 0.00015764554 0.004689 8.86876319e-13 7776.4 5.627499975e-06 5.31979713929879e-07
0.0021988274 0.0021300766 0.0010651098 0.00034215896 0.004352999 1.746483981e-12 15061.6 6.610185325e-06 4.72410427411516e-07
0.0012566862 0.001853063 0.0014700362 0.0003305597 0.003049999 1.600949957e-12 13894 6.529723825e-06 4.63448352083857e-07
0.0016497094 0.0013651656 0.00085614246 0.00028685464 0.004111999 1.783373184e-12 15458.6 6.742406125e-06 4.53868595958489e-07
0.001290876 0.0010720782 0.001481002 0.00016016726 0.002634999 1.208566082e-12 10528.4 6.085568e-06 4.89095628132703e-07
0.0029497078 0.0011205444 0.0011911942 0.00036508164 0.002857999 2.43383343e-12 20921.6 7.30033555e-06 4.63612117684641e-07
0.002714842 0.0022441036 0.00121711 0.00021084754 0.007041999 1.988160256e-12 17184.6 6.9653836e-06 4.48819929303843e-07
0.0028989572 0.00079528296 0.00067012958 0.00013466396 0.004631999 1.59783636e-12 13902 6.575522775e-06 4.48216363830583e-07
0.0011417086 0.002157031 0.00068514242 0.00032065982 0.006303999 1.494379812e-12 12989.8 6.410809325e-06 4.54860300934376e-07
0.0010207814 0.0012380654 0.001371012 0.00026055254 0.006725999 1.271779214e-12 11055 6.18173095e-06 5.02536541490895e-07
0.002985955 0.002047068 0.0011610634 0.0001388447 0.003051999 1.661015242e-12 14433.6 6.649601425e-06 4.6723440989573e-07
0.0013058506 0.002009022 0.00064709222 0.00017766864 0.003575999 1.2966122102e-12 11281.4 6.217686575e-06 4.7586202597495e-07
0.0025647178 0.00096752714 0.0005054926 0.0003173781 0.002953999 2.2244840942e-12 19146 7.145465125e-06 4.44962335357894e-07
0.0010098906 0.002169002 0.001493002 0.00016005406 0.002784999 1.034651717e-12 9061.6 5.870381525e-06 5.07211203880206e-07
0.0015296496 0.00091331312 0.0013520648 0.0003512974 0.002742999 1.804329662e-12 15614.2 6.790838825e-06 4.56574704501297e-07
0.0026288648 0.00097931876 0.001454058 0.00019000434 0.005754999 1.856497236e-12 16064.2 6.858418075e-06 4.29231519052987e-07
0.0011999146 0.002225002 0.001429002 0.00013537238 0.007417999 1.062228932e-12 9292 5.9201343e-06 5.47866927020966e-07
0.0010966504 0.0012181174 0.00055819106 0.00041441852 0.007285999 1.533511092e-12 13321.6 6.4813025e-06 4.68405362427957e-07
0.0028338862 0.0014721812 0.00053229976 0.00018218056 0.007366999 1.879135483e-12 16254.2 6.8381562e-06 4.48078143669272e-07
0.00110889 0.00084008042 0.00084702666 0.00015518766 0.004688999 1.069664793e-12 9347.2 5.9245136e-06 4.96058288483693e-07
0.0021986774 0.0021301408 0.0010651828 0.00033575814 0.004352999 2.158806692e-12 18609.8 7.0751097e-06 4.45357431148509e-07
0.0012562932 0.0018531488 0.001470097 0.00032255994 0.003049999 2.164667838e-12 18749.6 7.02011535e-06 4.7697712568006e-07
0.00164934 0.0013653508 0.00085628534 0.00027605126 0.004111999 2.426504136e-12 20980 7.253521375e-06 4.2901892090047e-07
0.001290725 0.001072161 0.001481026 0.00015381842 0.002634999 1.607807718e-12 14014 6.502882225e-06 4.63237329910657e-07
0.002949294 0.0011211784 0.0011914016 0.00034793046 0.002857998 3.370691328e-12 29007.8 7.925241675e-06 4.71545033875368e-07
0.0027146048 0.0022442346 0.0012172268 0.00019814166 0.007041999 2.70920644e-12 23431.4 7.50326495e-06 4.29446198212168e-07
0.0028988508 0.00079555152 0.00067024348 0.00012569532 0.004631999 2.145165868e-12 18640 7.053989475e-06 4.35389235561964e-07
