"nh3" "no2" "no3" "o2" "co2" "Biomass" "nparticle" "Height" "Roughness"
0.002231 0.001487 0.001037 0.00017199848 0.003374 6.76189612e-14 584.2 2.67408893666133e-06 6.76044542956583e-07
0.001723 0.001301 0.0008610002 0.0002139995 0.005544 6.7707437e-14 582.8 2.68683389694165e-06 6.50626962507669e-07
0.001357 0.001531 0.001433 0.0003729995 0.005989 7.089954e-14 608.4 2.71714788848325e-06 6.62177436239507e-07
0.001382 0.001279 0.001008 0.0003499995 0.006845 7.01123102e-14 601.8 2.68240568972177e-06 6.50909232963846e-07
0.002912 0.001817 0.001178 0.00017599758 0.005619 7.07861306e-14 604.8 2.66834021606946e-06 6.85062179651276e-07
0.001768 0.001345 0.0006090002 0.0002439995 0.002905 6.98267816e-14 598.4 2.71172438346211e-06 6.92997904760322e-07
0.001919 0.001986 0.001267 0.0003199995 0.00626 7.50278438e-14 635.8 2.74117366726024e-06 6.52615267771035e-07
0.002789 0.001447 0.001389 0.00020499944 0.004419 7.24565052e-14 615 2.71361321401808e-06 6.57103538663773e-07
0.002097 0.001586 0.0009160003 0.0004089995 0.004321 7.80984082e-14 660.4 2.79046730529755e-06 6.65843623434973e-07
0.002172 0.0009450001 0.0009410002 0.0002749995 0.00593 7.28921994e-14 616.4 2.72172187902767e-06 6.80147262736522e-07
0.001552 0.000996 0.001249 0.0002599995 0.003878 6.8102198e-14 585.8 2.68525300819624e-06 6.57604373671645e-07
0.002423 0.001919 0.0007390003 0.0002639995 0.005315 7.53224484e-14 635.4 2.75046835952613e-06 6.81181822733543e-07
0.00128 0.000899 0.0009380002 0.0003109995 0.002806 6.67916262e-14 578.4 2.65012283480948e-06 6.63544472868098e-07
0.001424 0.001597 0.0006800003 0.0003579995 0.005801 7.1400145e-14 610 2.70059081450155e-06 6.54520799121662e-07
0.001829 0.0008170001 0.001115 0.0001889996 0.005171 6.5660758e-14 576.8 2.6732386204243e-06 6.60105581698293e-07
0.001416 0.001767 0.001293 0.0002229995 0.006001 6.62894898e-14 576.8 2.65905925104762e-06 6.34440339786808e-07
0.002778 0.001946 0.0006320003 0.0002929995 0.007336 7.80899242e-14 654.4 2.75859290772152e-06 6.670030527126e-07
0.001223 0.001398 0.0007230003 0.0004169995 0.003659 6.9850212e-14 602 2.70563590318079e-06 6.26573695112225e-07
0.002514 0.00173 0.0008940003 0.0002579995 0.003209 7.516949e-14 632.2 2.7632032968698e-06 6.51632458624152e-07
0.0022 0.001506 0.001254 0.0002409995 0.006171 7.25243724e-14 613 2.74054881311838e-06 6.65077308078057e-07
0.002246 0.0009410001 0.001101 0.0002799995 0.003332 7.34739784e-14 621.2 2.70883515842206e-06 7.0041033036643e-07
0.001042 0.001421 0.001124 0.0002049996 0.003811 6.01301428e-14 527 2.60198023032389e-06 6.41412958251022e-07
0.001569 0.001178 0.001443 0.00015799926 0.00487 6.1950754e-14 547.8 2.62995766963037e-06 6.76338850760068e-07
0.002692 0.001865 0.001331 0.0004039994 0.002687 8.1307649e-14 683.4 2.79524817985253e-06 6.69134415783794e-07
0.002343 0.001885 0.0008120002 0.00017699832 0.007197 6.90020894e-14 591.4 2.67764356855423e-06 6.77276622980569e-07
0.001818 0.0021 0.001025 0.0002459995 0.005268 7.12651934e-14 610 2.74387258528947e-06 6.47466940869788e-07
0.002134 0.001043 0.0007460003 0.0004109995 0.005366 7.71262932e-14 647.2 2.77301776197014e-06 6.9169862292528e-07
0.002662 0.001146 0.001401 0.0003439995 0.005445 7.8176115e-14 651 2.7662354340889e-06 7.12564394227058e-07
0.00202 0.001552 0.0006920002 0.00016499828 0.004754 6.60064074e-14 571 2.6496566177936e-06 6.79717144012369e-07
0.002322 0.0008720001 0.0005690002 0.0003019995 0.006393 7.4507117e-14 627.8 2.716275592707e-06 6.80696878634403e-07
0.002934 0.002014 0.0007190003 0.0003459994 0.003757 8.0705812e-14 680.2 2.78605962531646e-06 6.55575646501724e-07
0.001963 0.001519 0.00133 0.0003159995 0.0039 7.45183748e-14 629.4 2.72686182686628e-06 6.85091812061598e-07
0.001505 0.002208 0.001469 0.0002719995 0.00481 7.00792858e-14 607.6 2.70756510259491e-06 6.4893931848236e-07
0.001174 0.002184 0.0009840003 0.0002969995 0.003632 6.71850518e-14 588 2.69148651728303e-06 6.22555283666398e-07
0.00185 0.001562 0.0007950002 0.0002689995 0.006924 7.19676446e-14 609.6 2.70412853793518e-06 6.80575523405611e-07
0.002803 0.001189 0.0009010002 0.0002849995 0.004902 7.6617659e-14 639 2.73787556868549e-06 6.93006307446895e-07
0.002456 0.001468 0.001301 0.0002269995 0.002531 7.27961674e-14 614.2 2.71100498717949e-06 6.51615909906551e-07
0.001327 0.001774 0.001099 0.0003979995 0.005499 7.15045926e-14 615 2.71099550412768e-06 6.4157947480347e-07
0.002755 0.0007990001 0.0009520002 0.00019399926 0.006754 7.01839214e-14 607.2 2.70708228714029e-06 6.72788346880839e-07
0.001068 0.000779 0.0005430002 0.0003629996 0.003445 6.46250378e-14 564.4 2.62258275694306e-06 6.34512112440079e-07
0.002974 0.001807 0.001282 0.0003139994 0.005207 7.94286814e-14 664.2 2.79974282074002e-06 6.39966815931645e-07
0.002287 0.001084 0.0007850002 0.0001819991 0.002573 6.81282366e-14 589 2.68110350235081e-06 6.71224900294273e-07
0.001123 0.001957 0.0006240002 0.0001499996 0.006459 5.76556924e-14 509.4 2.56473765772386e-06 6.08425461801709e-07
0.001209 0.000862 0.0005790002 0.0002499996 0.006971 6.3573924e-14 556.8 2.62824698619735e-06 6.61690482770129e-07
0.002042 0.001837 0.001363 0.00014799744 0.004988 6.45658002e-14 564.2 2.66170436460206e-06 6.38746661094412e-07
0.001874 0.001391 0.001089 0.00014599776 0.007475 6.2987805e-14 554.8 2.60497317202797e-06 6.65073574865165e-07
0.002867 0.002203 0.0005840002 0.00018499776 0.004066 7.18363476e-14 609.4 2.70466558619117e-06 6.69880296466505e-07
0.00194 0.001665 0.0009600003 0.0002529994 0.004151 8.72326578e-14 741 2.88596406479633e-06 7.03506075842193e-07
0.001755 0.001605 0.0009940003 0.0003039994 0.005661 8.8298808e-14 749 2.94293273154291e-06 6.81957717821786e-07
0.002031 0.001333 0.0008240003 0.00023599898 0.004044 8.61518612e-14 722.6 2.89580548404764e-06 6.63574158840522e-07
0.002063 0.001715 0.00106 0.0002919994 0.0064 9.0632715e-14 776 2.97753574996565e-06 6.94274221536181e-07
0.001462 0.001785 0.0008740003 0.0002529994 0.005124 8.2435057e-14 698.4 2.85057465778968e-06 7.09531961216734e-07
0.002366 0.001095 0.001278 0.0003779993 0.003995 9.50124836e-14 816 2.98350496844937e-06 6.9362296897618e-07
0.001499 0.001647 0.001184 0.0003249994 0.003181 8.6331159e-14 733 2.85487839523755e-06 6.82083104944177e-07
0.001891 0.001053 0.0007700003 0.0003419994 0.004478 8.9882846e-14 766 2.97904221994807e-06 7.02289905121137e-07
0.002416 0.001895 0.001073 0.00021999658 0.005089 8.82827714e-14 747 2.91713096411392e-06 7.01915579579578e-07
0.002107 0.001674 0.0009240003 0.0002779994 0.004594 9.011734e-14 771.8 3.00082366630477e-06 6.48455748041455e-07
0.001459 0.001313 0.001157 0.0003339994 0.005048 8.5422308e-14 723.4 2.88734615066537e-06 6.49060217265304e-07
0.001782 0.001163 0.001231 0.0002839994 0.006204 8.6574953e-14 730.4 2.92250470038628e-06 7.01179704635572e-07
0.002146 0.002144 0.0008300003 0.0003069993 0.00657 9.2665124e-14 800 2.98886264084469e-06 7.07963256103574e-07
0.002485 0.001213 0.0008060003 0.00019799546 0.005596 8.54607158e-14 721 2.91732154927215e-06 6.78352398803214e-07
0.002843 0.00208 0.0007710003 0.0003559993 0.006149 9.8930587e-14 862 3.01930062325706e-06 6.6892716752616e-07
0.001617 0.00127 0.001314 0.00019499782 0.006512 7.89361394e-14 661.2 2.80503831877564e-06 6.89626023474393e-07
0.001994 0.001931 0.0006600003 0.00023799884 0.003514 8.6997097e-14 738.2 2.89919616177215e-06 6.91997661918177e-07
0.002603 0.002027 0.001399 0.0002169958 0.003455 8.91476e-14 760 2.93719231277588e-06 7.08410706931484e-07
0.002587 0.001369 0.0006130003 0.0002879993 0.006075 9.3109425e-14 797.4 2.9666392387074e-06 6.77136577575606e-07
0.002385 0.001248 0.001208 0.0003209993 0.006859 9.33289498e-14 799.8 2.96400448559721e-06 7.14955824473585e-07
0.001687 0.001628 0.00123 0.00022899924 0.004282 8.31463278e-14 700.6 2.87785713698854e-06 6.4220666938822e-07
0.002556 0.001134 0.001049 0.0003649993 0.004723 9.5829735e-14 819.6 3.02433258215596e-06 6.7299886802835e-07
0.001587 0.002063 0.001148 0.00021099828 0.003298 8.12206774e-14 683.8 2.82411789526124e-06 6.81144073483454e-07
0.002231 0.001487 0.001037 0.00017199396 0.003374 8.16478506e-14 684 2.83803094312228e-06 6.98659531686098e-07
0.001723 0.001301 0.0008610003 0.00021399848 0.005544 8.1730505e-14 688.6 2.84510145288462e-06 6.81198197563916e-07
0.001357 0.001531 0.001433 0.0003729994 0.005989 8.5768005e-14 726.8 2.88353645935897e-06 6.85988015908981e-07
0.001382 0.001279 0.001008 0.0003499994 0.006845 8.47958586e-14 712.8 2.87626197824758e-06 6.6477714708486e-07
0.002912 0.001817 0.001178 0.00017599258 0.005619 8.5802509e-14 724.4 2.89456575987342e-06 6.77246155481092e-07
0.001768 0.001345 0.0006090003 0.0002439994 0.002905 8.44971216e-14 709.4 2.91385287512124e-06 6.75009552103813e-07
0.001919 0.001986 0.001267 0.0003199993 0.00626 9.1237109e-14 786.4 2.95012294408228e-06 7.06688421610764e-07
0.002789 0.001447 0.001389 0.00020499516 0.004419 8.80368384e-14 743.6 2.91496386814261e-06 6.69326770699399e-07
0.002097 0.001586 0.0009160003 0.0004089993 0.004321 9.5353033e-14 826.8 3.01573392088608e-06 6.69683855946024e-07
0.002172 0.0009450001 0.0009410003 0.0002749994 0.00593 8.8675104e-14 748 2.94609352271473e-06 6.80426265596222e-07
0.001552 0.0009960001 0.001249 0.0002599994 0.003878 8.2285828e-14 693.8 2.86078807918046e-06 6.80337293032008e-07
0.002423 0.001919 0.0007390003 0.00026399912 0.005315 9.1701849e-14 781.8 2.98824629120212e-06 6.90043196553588e-07
0.00128 0.0008990001 0.0009380003 0.0003109994 0.002806 8.05403314e-14 673.2 2.80874197888591e-06 7.01142031132505e-07
0.001424 0.001597 0.0006800003 0.0003579994 0.005801 8.6431032e-14 735 2.89127859324895e-06 6.73681795856494e-07
0.001829 0.0008170001 0.001115 0.0001889971 0.005171 7.91980128e-14 664.8 2.83744309987017e-06 6.86286585265751e-07
0.001416 0.001767 0.001293 0.0002229994 0.006001 7.97554962e-14 670 2.82927650485675e-06 6.61091884820581e-07
0.002778 0.001946 0.0006320003 0.0002929993 0.007336 9.5373009e-14 823.8 3.00995033734177e-06 6.81943627013674e-07
0.001223 0.001398 0.0007230003 0.0004169994 0.003659 8.4377247e-14 718.4 2.88065570375041e-06 6.71354605337032e-07
0.002514 0.00173 0.0008940003 0.00025799892 0.003209 9.15342718e-14 785.2 2.98438541098101e-06 7.16863790670957e-07
0.0022 0.001506 0.001254 0.00024099866 0.006171 8.80617534e-14 747.6 2.92056913462025e-06 7.12317497021739e-07
0.002246 0.0009410001 0.001101 0.0002799994 0.003332 8.945019e-14 756.4 2.91993370704529e-06 7.37653778071793e-07
0.001042 0.001421 0.001124 0.0002049995 0.003811 7.17173026e-14 611.6 2.72116496731063e-06 6.60185750484191e-07
0.001569 0.001178 0.001443 0.00015799602 0.00487 7.42374018e-14 630.6 2.76172519795521e-06 7.16408074227637e-07
0.002692 0.001865 0.001331 0.0004039993 0.002687 9.9615555e-14 864.6 3.03265613286676e-06 6.63147136148457e-07
0.002343 0.001885 0.0008120003 0.00017699374 0.007197 8.34172462e-14 699.8 2.86220593453668e-06 6.91277688575414e-07
0.001818 0.0021 0.001025 0.0002459994 0.005268 8.6286052e-14 733.2 2.89651429299649e-06 7.01396147001372e-07
0.002134 0.001043 0.0007460003 0.0004109993 0.005366 9.42101428e-14 807.6 3.00463949338608e-06 6.9358728990657e-07
0.002662 0.001146 0.001401 0.00034399932 0.005445 9.56245744e-14 821 3.00493264303797e-06 6.97199717264606e-07
0.00202 0.001552 0.0006920003 0.00016499404 0.004754 7.95130698e-14 668.4 2.8175693098012e-06 6.89644340325282e-07
0.002322 0.0008720001 0.0005690003 0.0003019994 0.006393 9.0844947e-14 770.2 2.96866952151087e-06 7.42516005037001e-07
0.002934 0.002014 0.0007190003 0.0003459993 0.003757 9.8826212e-14 862 3.0115780789557e-06 6.93951507470923e-07
0.001963 0.001519 0.00133 0.0003159994 0.0039 9.0640939e-14 774.2 2.96419389446203e-06 7.14729171118529e-07
0.001505 0.002208 0.001469 0.0002719994 0.00481 8.466433e-14 718.2 2.87526584322785e-06 6.52118088776387e-07
0.001174 0.002184 0.0009840003 0.0002969994 0.003632 8.0804026e-14 688.6 2.84978741831713e-06 6.40101910070036e-07
0.00185 0.001562 0.0007950003 0.0002689994 0.006924 8.72735486e-14 742.8 2.89225028194499e-06 6.98332599075864e-07
0.002803 0.001189 0.0009010003 0.0002849993 0.004902 9.3568914e-14 798.4 2.9961519022866e-06 6.82017081015022e-07
0.002456 0.001468 0.001301 0.000226997 0.002531 8.8451914e-14 752 2.90662362231013e-06 6.98146341176743e-07
0.001327 0.001774 0.001099 0.0003979994 0.005499 8.6512005e-14 737.6 2.90222686086498e-06 6.62728913557963e-07
0.002755 0.0007990001 0.0009520002 0.00019399502 0.006754 8.52149116e-14 722 2.89109455022152e-06 7.23476619783908e-07
0.001068 0.0007790001 0.0005430002 0.0003629995 0.003445 7.76947166e-14 651.6 2.78786352849808e-06 6.56722595661288e-07
0.002974 0.001807 0.001282 0.0003139993 0.005207 9.7171837e-14 840.6 3.0285151510443e-06 6.76104225978747e-07
0.002287 0.001084 0.0007850002 0.00018199478 0.002573 8.2394898e-14 692.2 2.85234896253165e-06 7.05031875463625e-07
0.001123 0.001957 0.0006240002 0.0001499973 0.006459 6.85053048e-14 591.8 2.71174661714788e-06 6.319113013947e-07
0.001209 0.0008620001 0.0005790002 0.0002499995 0.006971 7.63469998e-14 644.8 2.77660662893216e-06 6.66396156023346e-07
0.002042 0.001837 0.001363 0.00014799306 0.004988 7.76079406e-14 648.4 2.77665003771503e-06 6.72546891114297e-07
0.001874 0.001391 0.001089 0.00014599364 0.007475 7.55897658e-14 639 2.78510813733482e-06 6.82130767573685e-07
0.002867 0.002203 0.0005840003 0.00018499276 0.004066 8.71391946e-14 737.8 2.90085763891594e-06 6.86658374880455e-07
0.00194 0.001665 0.0009600004 0.00025299084 0.004151 1.16912431e-13 1023.8 3.20890046018987e-06 7.0100840946665e-07
0.0017549992 0.001605 0.00099400038 0.00030399666 0.005661 1.18447944e-13 1039.6 3.23823573468354e-06 6.72071020777704e-07
0.002031 0.001333 0.0008240004 0.00023598962 0.004044 1.1544328e-13 1012.2 3.21427399424051e-06 6.84886489443408e-07
0.002062999 0.001715 0.00106 0.00029199312 0.0064 1.21997713e-13 1064.2 3.30798146699367e-06 6.78614411222623e-07
0.001462 0.001785 0.0008740004 0.00025299424 0.005124 1.09589665e-13 964.4 3.16731449515579e-06 7.18903895731283e-07
0.0023659992 0.001095 0.001278 0.00037799896 0.003995 1.28906532e-13 1113.4 3.285834645e-06 7.19780015783853e-07
0.001499 0.001647 0.001184 0.00032499892 0.003181 1.1539732e-13 1016.8 3.1928119875e-06 7.25999555533912e-07
0.001890999 0.001053 0.0007700004 0.00034199864 0.004478 1.21104732e-13 1052.4 3.25778242683544e-06 7.24013697269571e-07
0.002415999 0.001895 0.001073 0.00021998514 0.005089 1.18537876e-13 1040.4 3.23582381e-06 7.22208660773752e-07
0.002106999 0.001674 0.0009240004 0.00027799218 0.004594 1.21254424e-13 1060 3.262611425e-06 6.77002251438798e-07
0.001459 0.001313 0.001157 0.0003339992 0.005048 1.14147776e-13 1005.8 3.19359155816456e-06 6.83109071702643e-07
0.001781999 0.001163 0.001231 0.00028399542 0.006204 1.16071785e-13 1019 3.24078276522152e-06 6.82618798494988e-07
0.002145999 0.002144 0.0008300004 0.00030699402 0.00657 1.2495051e-13 1091 3.27840245183544e-06 7.18082408147684e-07
0.002485 0.001213 0.0008060003 0.00019798314 0.005596 1.145591446e-13 999.4 3.23542792212025e-06 6.6929037155388e-07
0.002842999 0.00208 0.0007710005 0.00035599544 0.006149 1.34520147e-13 1154.8 3.34027715e-06 6.61044200117422e-07
0.001617 0.00127 0.001314 0.00019498898 0.006512 1.046514114e-13 915.4 3.09492422452207e-06 7.23043727110874e-07
0.001994 0.001931 0.00066000038 0.00023798998 0.003514 1.16512933e-13 1022.2 3.23434279455696e-06 7.01467339862937e-07
0.002602999 0.002027 0.001399 0.0002169833 0.003455 1.19834503e-13 1047.2 3.27408611731013e-06 6.70439404518296e-07
0.002586999 0.001369 0.0006130004 0.00028799138 0.006075 1.25952991e-13 1094.2 3.289064555e-06 6.97464509907599e-07
0.002384999 0.001248 0.001208 0.00032099474 0.006859 1.26295243e-13 1094 3.27985338848101e-06 6.86117809313209e-07
0.001687 0.001628 0.00123 0.00022899086 0.004282 1.10778275e-13 978.8 3.20379196809072e-06 6.71869097105359e-07
0.0025559994 0.001134 0.001049 0.00036499772 0.004723 1.3015543e-13 1125.2 3.32510460094937e-06 6.82673715775163e-07
0.001587 0.002063 0.001148 0.00021098946 0.003298 1.07802107e-13 948.8 3.15409794164638e-06 7.0641149843725e-07
0.002231 0.001487 0.001037 0.0001719818 0.003374 1.087463498e-13 951.4 3.13081049914557e-06 7.45286258351221e-07
0.001723 0.001301 0.0008610003 0.00021398958 0.005544 1.08803026e-13 954.4 3.14570718188737e-06 6.88499904910243e-07
0.001357 0.001531 0.001433 0.0003729992 0.005989 1.14515445e-13 1005.4 3.18869023113924e-06 7.0204538473568e-07
0.001382 0.001279 0.001008 0.0003499992 0.006845 1.13190974e-13 1001.4 3.167748825e-06 6.96561667254488e-07
0.002912 0.001817 0.001178 0.00017597806 0.005619 1.14940109e-13 1007.6 3.20462960787975e-06 6.78235662249911e-07
0.001768 0.001345 0.0006090004 0.00024399218 0.002905 1.12899813e-13 997.4 3.2146587325e-06 7.24494766807667e-07
0.001918999 0.001986 0.001267 0.00031999634 0.00626 1.22779815e-13 1069.4 3.25952453829114e-06 7.22078290773049e-07
0.002788999 0.001447 0.001389 0.00020498204 0.004419 1.18360879e-13 1032.4 3.19711318053797e-06 7.17353130351787e-07
0.002096999 0.001586 0.0009160004 0.000408999 0.004321 1.29102987e-13 1118.2 3.2983112375e-06 7.05420517251164e-07
0.002171999 0.0009450001 0.0009410004 0.00027499264 0.00593 1.19449939e-13 1035.8 3.28331142737342e-06 6.8526441224934e-07
0.001552 0.0009960001 0.001249 0.00025999508 0.003878 1.09706926e-13 959.2 3.15463712351266e-06 6.91350236590981e-07
0.0024229992 0.001919 0.0007390004 0.00026398998 0.005315 1.2363491e-13 1077.4 3.28644614e-06 6.79173998184174e-07
0.00128 0.0008990001 0.0009380003 0.0003109992 0.002806 1.070527872e-13 936 3.11327323844937e-06 7.17548983603959e-07
0.001424 0.001597 0.0006800004 0.0003579992 0.005801 1.15516718e-13 1018.2 3.20747405346154e-06 6.67838525775925e-07
0.001829 0.0008170001 0.001115 0.00018898758 0.005171 1.053326228e-13 915.6 3.15544999836417e-06 7.03164738588863e-07
0.001416 0.001767 0.001293 0.0002229924 0.006001 1.05628344e-13 932.4 3.12505223651899e-06 6.91935514757763e-07
0.002777999 0.001946 0.0006320004 0.00029299034 0.007336 1.29197272e-13 1116.6 3.298813515e-06 6.71963312088832e-07
0.001223 0.001398 0.0007230004 0.0004169992 0.003659 1.12413638e-13 989 3.19816257477848e-06 6.81164244626845e-07
0.002513999 0.00173 0.0008940004 0.00025798814 0.003209 1.23453201e-13 1076.4 3.27609659857595e-06 7.17783499089758e-07
0.002199999 0.001506 0.001254 0.0002409888 0.006171 1.18267758e-13 1034.8 3.22006541e-06 7.09408814334387e-07
0.002245999 0.0009410002 0.001101 0.00027999306 0.003332 1.206309198e-13 1048 3.2538326163924e-06 7.2010962153267e-07
0.001042 0.001421 0.001124 0.00020499596 0.003811 9.3747301e-14 815.4 2.97712015088182e-06 7.2460146155686e-07
0.001569 0.001178 0.001443 0.00015798634 0.00487 9.77576606e-14 847 3.06416528626258e-06 7.56617600318515e-07
0.002691999 0.001865 0.001331 0.00040399882 0.002687 1.35574559e-13 1165.4 3.3533622e-06 6.77417400634081e-07
0.002343 0.001885 0.0008120004 0.00017698104 0.007197 1.11292865e-13 975.4 3.17389697427215e-06 7.03929840393309e-07
0.001818 0.0021 0.001025 0.00024599084 0.005268 1.15366018e-13 1014.8 3.22106881519961e-06 6.96273924543098e-07
0.002133999 0.001043 0.0007460004 0.0004109991 0.005366 1.27672309e-13 1099.8 3.292849005e-06 6.99752547756401e-07
0.0026619992 0.001146 0.001401 0.00034399554 0.005445 1.29860829e-13 1122 3.33952177025316e-06 6.76058680827294e-07
0.00202 0.001552 0.0006920003 0.00016498246 0.004754 1.055261522e-13 921.4 3.11181430265823e-06 7.22612568175736e-07
0.002321999 0.0008720002 0.0005690004 0.00030199428 0.006393 1.227931424e-13 1060 3.2810183575e-06 7.12197718116e-07
0.002933999 0.002014 0.0007190005 0.00034599416 0.003757 1.34396543e-13 1155.8 3.308139975e-06 6.76034088887223e-07
0.001962999 0.001519 0.00133 0.00031599606 0.0039 1.22040335e-13 1068.4 3.25312873838608e-06 7.09145824841776e-07
0.001505 0.002208 0.001469 0.00027199518 0.00481 1.12813569e-13 993 3.16095672316456e-06 6.7225380858232e-07
0.001174 0.002184 0.0009840004 0.00029699918 0.003632 1.06932664e-13 938 3.13941752658228e-06 6.89323214261877e-07
0.00185 0.001562 0.0007950004 0.00026899324 0.006924 1.16974211e-13 1026 3.19179244e-06 7.09221148421e-07
0.002802999 0.001189 0.0009010004 0.0002849905 0.004902 1.26768098e-13 1097.4 3.293243865e-06 6.93484538380923e-07
0.002455999 0.001468 0.001301 0.00022698604 0.002531 1.189182e-13 1035.8 3.23466828449367e-06 6.93505176527065e-07
0.001327 0.001774 0.001099 0.0003979992 0.005499 1.1552149e-13 1013 3.19771126365385e-06 6.96105011349873e-07
0.002754999 0.0007990002 0.0009520003 0.00019398226 0.006754 1.14471323e-13 993.2 3.23713441670886e-06 7.33381937360985e-07
0.001068 0.0007790001 0.0005430003 0.0003629993 0.003445 1.028063914e-13 899.4 3.0872773335443e-06 6.88412070348953e-07
0.002973999 0.001807 0.001282 0.00031399184 0.005207 1.31971139e-13 1137.4 3.3270303675e-06 6.97005653357787e-07
0.002287 0.001084 0.0007850003 0.00018198256 0.002573 1.100185478e-13 958.2 3.15262602025316e-06 7.44548426178529e-07
0.001123 0.001957 0.0006240003 0.00014999014 0.006459 8.90373904e-14 767.2 2.94093517165451e-06 6.9757367925142e-07
0.001209 0.0008620001 0.0005790003 0.00024999762 0.006971 1.008611486e-13 878.8 3.06238608579114e-06 6.959746121129e-07
0.002042 0.001837 0.001363 0.00014798048 0.004988 1.026571026e-13 897.4 3.11713421253165e-06 7.20150989093644e-07
0.001874 0.001391 0.001089 0.00014598208 0.007475 9.9754885e-14 866.6 3.07153238835605e-06 7.11442502384078e-07
0.002866999 0.002203 0.0005840004 0.00018497884 0.004066 1.16850078e-13 1023.6 3.20386408794304e-06 6.97022205871901e-07
0.001939999 0.001665 0.0009600005 0.00025298002 0.004151 1.42418482e-13 1225.4 3.43244603987342e-06 6.85587836256333e-07
0.001754999 0.001605 0.00099400048 0.00030398838 0.005661 1.44371643e-13 1234.6 3.4375566975e-06 6.65476066057073e-07
0.002030999 0.001333 0.0008240004 0.0002359775 0.004044 1.40621027e-13 1215 3.413194555e-06 6.67458127402372e-07
0.002062999 0.001715 0.00106 0.00029198288 0.0064 1.49041184e-13 1279.6 3.4974835725e-06 6.83487365021265e-07
0.001461999 0.001785 0.0008740004 0.00025298584 0.005124 1.32770097e-13 1149.4 3.328027965e-06 7.34604201543117e-07
0.002365999 0.001095 0.001278 0.00037799122 0.003995 1.58327631e-13 1361 3.5229304925e-06 6.80260507607479e-07
0.001498999 0.001647 0.001184 0.00032499244 0.003181 1.40314561e-13 1207.8 3.39553904e-06 7.09297992282677e-07
0.001890999 0.001053 0.00077000044 0.00034199144 0.004478 1.48059404e-13 1269 3.4767433825e-06 7.25467356984853e-07
0.002415999 0.001895 0.001073 0.00021997014 0.005089 1.44577951e-13 1244.8 3.4333842025e-06 6.89807059913928e-07
0.002106999 0.001674 0.00092400046 0.0002779824 0.004594 1.48094899e-13 1270.2 3.484095475e-06 6.74756728974314e-07
0.001458999 0.001313 0.001157 0.00033399422 0.005048 1.38774712e-13 1195.4 3.4256200625e-06 6.69745664174267e-07
0.001781999 0.001163 0.001231 0.00028398678 0.006204 1.41436607e-13 1220.2 3.431089405e-06 6.65117645750755e-07
0.002145999 0.002144 0.0008300005 0.00030698366 0.00657 1.52817612e-13 1298.6 3.497471625e-06 7.14030153047279e-07
0.002484999 0.001213 0.0008060004 0.00019796888 0.005596 1.39585664e-13 1199 3.4373641825e-06 6.80724063635248e-07
0.002842999 0.00208 0.00077100056 0.00035598574 0.006149 1.65444968e-13 1407 3.5787099675e-06 6.7496429938683e-07
0.001616999 0.00127 0.001314 0.00019497824 0.006512 1.26572641e-13 1099 3.2883816275e-06 7.32646892469673e-07
0.001993999 0.001931 0.00066000048 0.0002379784 0.003514 1.41860877e-13 1221.6 3.4251614875e-06 6.7950828266996e-07
0.002602999 0.002027 0.001399 0.00021697004 0.003455 1.4626905e-13 1252.8 3.4650234e-06 6.57258714613787e-07
0.002586999 0.001369 0.0006130005 0.00028797938 0.006075 1.54393046e-13 1329.8 3.50968801e-06 6.93970721763416e-07
0.002384999 0.001248 0.001208 0.00032098456 0.006859 1.54850298e-13 1326.2 3.5096089025e-06 7.02005071542023e-07
0.001686999 0.001628 0.00123 0.00022898096 0.004282 1.34414703e-13 1166.8 3.380447065e-06 7.03784750762425e-07
0.002555999 0.001134 0.001049 0.00036498882 0.004723 1.59976311e-13 1371.4 3.5454460575e-06 6.86064956660534e-07
0.001586999 0.002063 0.001148 0.00021097928 0.003298 1.30466007e-13 1130 3.34940541829114e-06 7.04067835818604e-07
0.0022309992 0.001487 0.001037 0.00017196724 0.003374 1.3193165e-13 1138.8 3.35308166693038e-06 7.10423824266189e-07
0.001722999 0.001301 0.0008610004 0.00021397878 0.005544 1.3195441e-13 1139.6 3.34488121339744e-06 6.66825936130113e-07
0.001356999 0.001531 0.001433 0.00037299736 0.005989 1.39135427e-13 1197.2 3.4083213821519e-06 6.69630717454457e-07
0.001381999 0.001279 0.001008 0.00034999574 0.006845 1.37513599e-13 1185.6 3.3664431875e-06 6.817365662719e-07
0.002911999 0.001817 0.001178 0.00017596086 0.005619 1.39979762e-13 1203.8 3.40448995e-06 6.55969841988262e-07
0.001767999 0.001345 0.0006090004 0.0002439825 0.002905 1.37255803e-13 1185 3.4271075125e-06 7.18220537412869e-07
0.001918999 0.001986 0.0012670008 0.00031998782 0.00626 1.49962739e-13 1279.8 3.46027575e-06 6.94363673621537e-07
0.002788999 0.001447 0.001389 0.00020496624 0.004419 1.44497131e-13 1241.2 3.43454699525316e-06 6.86253297559575e-07
0.002096999 0.001586 0.0009160005 0.00040899462 0.004321 1.58333701e-13 1350.6 3.522009225e-06 6.86569756392064e-07
0.002171999 0.0009450002 0.0009410004 0.00027498182 0.00593 1.46021867e-13 1251.8 3.47106768037975e-06 6.72449471221226e-07
0.001551999 0.00099600018 0.001249 0.00025998698 0.003878 1.3318832e-13 1144.2 3.40020541316456e-06 6.70834925614377e-07
